,X1,lakeid,year4,sampledate,ice,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif,watercol,watercolreal
13067,13067,SP,2016,6/20/16,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13068,13068,SP,2016,6/20/16,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13069,13069,SP,2016,6/20/16,iceoff,3,7.88,NA,8,8.13,3.21,3.29,0,NA,7,8.7,175,213,2,8,3264,"(-Inf,3]",epi
13070,13070,SP,2016,6/20/16,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"(3,11]",meta
13071,13071,SP,2016,6/20/16,iceoff,5,7.82,NA,8.19,8.39,2.92,3.04,0,NA,8,9.6,164,204,3,10,3356,"(3,11]",meta
13072,13072,SP,2016,6/20/16,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,"(3,11]",meta
13073,13073,SP,2016,6/20/16,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA,"(3,11]",meta
13074,13074,SP,2016,6/20/16,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,"(3,11]",meta
13075,13075,SP,2016,6/20/16,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA,"(3,11]",meta
13076,13076,SP,2016,6/20/16,iceoff,10,7.61,NA,8.55,8.74,2.58,2.69,3,NA,11,10.7,135,197,3,9,3482,"(3,11]",meta
13077,13077,SP,2016,6/20/16,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,"(3,11]",meta
13078,13078,SP,2016,6/20/16,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13079,13079,SP,2016,6/20/16,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13080,13080,SP,2016,6/20/16,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13081,13081,SP,2016,6/20/16,iceoff,15,7.06,NA,10.16,10.08,2.36,2.54,2,NA,6,7.8,135,213,2,13,3938,"(11, Inf]",hypo
13082,13082,SP,2016,6/20/16,iceoff,15,7.02,NA,10.18,10.1,2.38,2.41,2,NA,8,7.8,148,240,3,12,3916,"(11, Inf]",hypo
13083,13083,SP,2016,6/20/16,iceoff,15,7.06,NA,10.16,10.08,2.36,2.54,2,NA,6,NA,135,213,2,13,3938,"(11, Inf]",hypo
13084,13084,SP,2016,6/20/16,iceoff,15,7.02,NA,10.18,10.1,2.38,2.41,2,NA,8,NA,148,240,3,12,3916,"(11, Inf]",hypo
13085,13085,SP,2016,6/20/16,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13086,13086,SP,2016,6/20/16,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13087,13087,SP,2016,6/20/16,iceoff,18,6.77,NA,11.7,12.02,2.32,2.42,1,NA,56,0,177,287,2,30,4482,"(11, Inf]",hypo
13088,13088,SP,2016,7/6/16,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13089,13089,SP,2016,7/6/16,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13090,13090,SP,2016,7/6/16,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13091,13091,SP,2016,7/6/16,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13092,13092,SP,2016,7/6/16,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13093,13093,SP,2016,7/6/16,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"(3,11]",meta
13094,13094,SP,2016,7/6/16,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,"(3,11]",meta
13095,13095,SP,2016,7/6/16,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA,"(3,11]",meta
13096,13096,SP,2016,7/6/16,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA,"(3,11]",meta
13097,13097,SP,2016,7/6/16,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA,"(3,11]",meta
13098,13098,SP,2016,7/6/16,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,"(3,11]",meta
13099,13099,SP,2016,7/6/16,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA,"(3,11]",meta
13100,13100,SP,2016,7/6/16,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA,"(3,11]",meta
13101,13101,SP,2016,7/6/16,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13102,13102,SP,2016,7/6/16,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13103,13103,SP,2016,7/6/16,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13104,13104,SP,2016,7/6/16,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13105,13105,SP,2016,7/6/16,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13106,13106,SP,2016,7/6/16,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13107,13107,SP,2016,7/6/16,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13108,13108,SP,2016,7/21/16,iceoff,0,7.98,NA,7.98,8.15,3.31,3.34,2,NA,6,8.2,185,199,7,7,3410,"(-Inf,3]",epi
13109,13109,SP,2016,7/21/16,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13110,13110,SP,2016,7/21/16,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13111,13111,SP,2016,7/21/16,iceoff,3,NA,NA,8.05,8.15,3.17,3.2,5,NA,6,8.3,185,228,8,9,3454,"(-Inf,3]",epi
13112,13112,SP,2016,7/21/16,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,"(3,11]",meta
13113,13113,SP,2016,7/21/16,iceoff,5,8.01,NA,8.18,8.38,2.68,2.79,0,NA,4,8.4,147,185,7,9,3412,"(3,11]",meta
13114,13114,SP,2016,7/21/16,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,"(3,11]",meta
13115,13115,SP,2016,7/21/16,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,"(3,11]",meta
13116,13116,SP,2016,7/21/16,iceoff,8,7.98,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,"(3,11]",meta
13117,13117,SP,2016,7/21/16,iceoff,8,8.03,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,"(3,11]",meta
13118,13118,SP,2016,7/21/16,iceoff,8,7.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(3,11]",meta
13119,13119,SP,2016,7/21/16,iceoff,8,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(3,11]",meta
13120,13120,SP,2016,7/21/16,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,"(3,11]",meta
13121,13121,SP,2016,7/21/16,iceoff,10,NA,NA,9.32,9.6,2.53,2.63,0,NA,5,12.2,139,205,6,12,3849,"(3,11]",meta
13122,13122,SP,2016,7/21/16,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA,"(3,11]",meta
13123,13123,SP,2016,7/21/16,iceoff,12,7.28,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13124,13124,SP,2016,7/21/16,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13125,13125,SP,2016,7/21/16,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13126,13126,SP,2016,7/21/16,iceoff,15,6.82,NA,11.36,11.56,2.34,2.35,1,NA,8,5.9,146,237,7,15,3917,"(11, Inf]",hypo
13127,13127,SP,2016,7/21/16,iceoff,15,NA,NA,8.19,8.37,2.76,2.79,1,NA,9,5.9,172,179,7,8,3161,"(11, Inf]",hypo
13128,13128,SP,2016,7/21/16,iceoff,15,6.82,NA,11.36,11.56,2.34,2.35,1,NA,8,NA,146,237,7,15,3917,"(11, Inf]",hypo
13129,13129,SP,2016,7/21/16,iceoff,15,NA,NA,8.19,8.37,2.76,2.79,1,NA,9,NA,172,179,7,8,3161,"(11, Inf]",hypo
13130,13130,SP,2016,7/21/16,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13131,13131,SP,2016,7/21/16,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13132,13132,SP,2016,7/21/16,iceoff,18,6.74,NA,12.27,12.04,2.33,2.39,1,NA,46,0,180,248,7,17,4797,"(11, Inf]",hypo
13133,13133,SP,2016,8/2/16,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13134,13134,SP,2016,8/2/16,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13135,13135,SP,2016,8/2/16,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13136,13136,SP,2016,8/2/16,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13137,13137,SP,2016,8/2/16,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,"(3,11]",meta
13138,13138,SP,2016,8/2/16,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,"(3,11]",meta
13139,13139,SP,2016,8/2/16,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA,"(3,11]",meta
13140,13140,SP,2016,8/2/16,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,"(3,11]",meta
13141,13141,SP,2016,8/2/16,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,"(3,11]",meta
13142,13142,SP,2016,8/2/16,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,"(3,11]",meta
13143,13143,SP,2016,8/2/16,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA,"(3,11]",meta
13144,13144,SP,2016,8/2/16,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,"(3,11]",meta
13145,13145,SP,2016,8/2/16,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13146,13146,SP,2016,8/2/16,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13147,13147,SP,2016,8/2/16,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13148,13148,SP,2016,8/2/16,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13149,13149,SP,2016,8/2/16,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13150,13150,SP,2016,8/2/16,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13151,13151,SP,2016,8/2/16,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13152,13152,SP,2016,8/2/16,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13153,13153,SP,2016,8/18/16,iceoff,0,8.19,691,7.73,7.85,3.04,3.17,0,NA,5,8.3,213,221,5,5,2945,"(-Inf,3]",epi
13154,13154,SP,2016,8/18/16,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13155,13155,SP,2016,8/18/16,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13156,13156,SP,2016,8/18/16,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13157,13157,SP,2016,8/18/16,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,"(3,11]",meta
13158,13158,SP,2016,8/18/16,iceoff,5,8.13,692,7.77,7.85,3.05,3.18,7,NA,6,8.2,198,220,3,4,2896,"(3,11]",meta
13159,13159,SP,2016,8/18/16,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA,NA,"(3,11]",meta
13160,13160,SP,2016,8/18/16,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,"(3,11]",meta
13161,13161,SP,2016,8/18/16,iceoff,8,8.05,695,7.9,8.19,2.65,2.71,0,NA,6,12.4,169,209,0,6,3238,"(3,11]",meta
13162,13162,SP,2016,8/18/16,iceoff,8,8.03,709,7.9,8.24,2.58,2.76,0,NA,4,12.4,183,219,0,6,3223,"(3,11]",meta
13163,13163,SP,2016,8/18/16,iceoff,8,8.05,695,7.9,8.19,2.65,2.71,0,NA,6,NA,169,209,0,6,3238,"(3,11]",meta
13164,13164,SP,2016,8/18/16,iceoff,8,8.03,709,7.9,8.24,2.58,2.76,0,NA,4,NA,183,219,0,6,3223,"(3,11]",meta
13165,13165,SP,2016,8/18/16,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA,"(3,11]",meta
13166,13166,SP,2016,8/18/16,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA,"(3,11]",meta
13167,13167,SP,2016,8/18/16,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA,"(3,11]",meta
13168,13168,SP,2016,8/18/16,iceoff,12,7.2,717,9.14,9.63,2.32,2.49,0,NA,2,8.8,166,252,3,10,3786,"(11, Inf]",hypo
13169,13169,SP,2016,8/18/16,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13170,13170,SP,2016,8/18/16,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13171,13171,SP,2016,8/18/16,iceoff,15,6.81,748,11.11,11.4,2.21,2.34,0,NA,6,2,151,221,3,13,4385,"(11, Inf]",hypo
13172,13172,SP,2016,8/18/16,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13173,13173,SP,2016,8/18/16,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13174,13174,SP,2016,8/18/16,iceoff,18,6.91,835,14.83,15.39,2.28,2.39,1,NA,571,0,767,966,34,64,5781,"(11, Inf]",hypo
13175,13175,SP,2016,8/30/16,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13176,13176,SP,2016,8/30/16,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13177,13177,SP,2016,8/30/16,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13178,13178,SP,2016,8/30/16,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13179,13179,SP,2016,8/30/16,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13180,13180,SP,2016,8/30/16,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(3,11]",meta
13181,13181,SP,2016,8/30/16,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(3,11]",meta
13182,13182,SP,2016,8/30/16,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(3,11]",meta
13183,13183,SP,2016,8/30/16,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA,"(3,11]",meta
13184,13184,SP,2016,8/30/16,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,"(3,11]",meta
13185,13185,SP,2016,8/30/16,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA,"(3,11]",meta
13186,13186,SP,2016,8/30/16,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA,"(3,11]",meta
13187,13187,SP,2016,8/30/16,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,"(3,11]",meta
13188,13188,SP,2016,8/30/16,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13189,13189,SP,2016,8/30/16,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13190,13190,SP,2016,8/30/16,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13191,13191,SP,2016,8/30/16,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13192,13192,SP,2016,8/30/16,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13193,13193,SP,2016,8/30/16,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13194,13194,SP,2016,8/30/16,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13195,13195,SP,2016,9/12/16,iceoff,0,8.02,NA,-99,7.86,-99,3.19,4,NA,3,8.7,184,211,4,7,2834,"(-Inf,3]",epi
13196,13196,SP,2016,9/12/16,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13197,13197,SP,2016,9/12/16,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13198,13198,SP,2016,9/12/16,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13199,13199,SP,2016,9/12/16,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,"(3,11]",meta
13200,13200,SP,2016,9/12/16,iceoff,5,8,NA,7.8,-99,4.54,-99,1,NA,2,8.6,203,206,6,6,2822,"(3,11]",meta
13201,13201,SP,2016,9/12/16,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,"(3,11]",meta
13202,13202,SP,2016,9/12/16,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(3,11]",meta
13203,13203,SP,2016,9/12/16,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA,"(3,11]",meta
13204,13204,SP,2016,9/12/16,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,"(3,11]",meta
13205,13205,SP,2016,9/12/16,iceoff,10,7.69,NA,8.33,8.53,2.57,2.7,5,NA,7,11.9,175,205,5,11,3492,"(3,11]",meta
13206,13206,SP,2016,9/12/16,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,"(3,11]",meta
13207,13207,SP,2016,9/12/16,iceoff,12,7.21,NA,-99,-99,-99,-99,2,NA,3,8.5,159,215,5,15,3789,"(11, Inf]",hypo
13208,13208,SP,2016,9/12/16,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13209,13209,SP,2016,9/12/16,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13210,13210,SP,2016,9/12/16,iceoff,15,6.8,NA,11.21,-99,2.2,-99,4,NA,11,1.4,154,209,3,13,4407,"(11, Inf]",hypo
13211,13211,SP,2016,9/12/16,iceoff,15,6.8,NA,-99,11.52,-99,2.33,5,NA,11,1.4,143,222,5,15,4441,"(11, Inf]",hypo
13212,13212,SP,2016,9/12/16,iceoff,15,6.8,NA,11.21,-99,2.2,-99,4,NA,11,NA,154,209,3,13,4407,"(11, Inf]",hypo
13213,13213,SP,2016,9/12/16,iceoff,15,6.8,NA,-99,11.52,-99,2.33,5,NA,11,NA,143,222,5,15,4441,"(11, Inf]",hypo
13214,13214,SP,2016,9/12/16,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13215,13215,SP,2016,9/12/16,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13216,13216,SP,2016,9/12/16,iceoff,18,6.89,NA,15.04,13.44,2.74,2.49,4,NA,701,0.1,909,1084,32,57,5871,"(11, Inf]",hypo
13217,13217,SP,2016,9/28/16,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13218,13218,SP,2016,9/28/16,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13219,13219,SP,2016,9/28/16,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13220,13220,SP,2016,9/28/16,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,"(-Inf,3]",epi
13221,13221,SP,2016,9/28/16,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"(3,11]",meta
13222,13222,SP,2016,9/28/16,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"(3,11]",meta
13223,13223,SP,2016,9/28/16,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"(3,11]",meta
13224,13224,SP,2016,9/28/16,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"(3,11]",meta
13225,13225,SP,2016,9/28/16,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"(3,11]",meta
13226,13226,SP,2016,9/28/16,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA,"(3,11]",meta
13227,13227,SP,2016,9/28/16,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA,"(3,11]",meta
13228,13228,SP,2016,9/28/16,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,"(3,11]",meta
13229,13229,SP,2016,9/28/16,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13230,13230,SP,2016,9/28/16,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13231,13231,SP,2016,9/28/16,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13232,13232,SP,2016,9/28/16,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13233,13233,SP,2016,9/28/16,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13234,13234,SP,2016,9/28/16,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"(11, Inf]",hypo
13235,13235,SP,2016,9/28/16,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"(11, Inf]",hypo
