,lakeid,year4,sampledate,ice,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
208,SP,1981,12/02/1981,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA
209,SP,1981,12/02/1981,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
210,SP,1981,12/02/1981,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
211,SP,1981,12/02/1981,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
212,SP,1981,12/02/1981,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
213,SP,1981,12/02/1981,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
214,SP,1981,12/02/1981,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
215,SP,1981,12/02/1981,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
216,SP,1981,12/02/1981,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA
217,SP,1981,12/02/1981,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA
218,SP,1981,12/02/1981,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA
219,SP,1981,12/02/1981,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA
220,SP,1981,12/02/1981,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA
221,SP,1981,12/02/1981,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA
222,SP,1981,12/02/1981,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA
223,SP,1981,12/02/1981,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
224,SP,1981,12/02/1981,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,NA,NA,NA,NA,NA
225,SP,1981,12/02/1981,iceoff,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,NA,NA,NA,NA,NA
226,SP,1982,01/20/1982,iceon,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA
227,SP,1982,01/20/1982,iceon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
228,SP,1982,01/20/1982,iceon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA
229,SP,1982,01/20/1982,iceon,3,7.38,709,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
230,SP,1982,01/20/1982,iceon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
231,SP,1982,01/20/1982,iceon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA
232,SP,1982,01/20/1982,iceon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA
233,SP,1982,01/20/1982,iceon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA
234,SP,1982,01/20/1982,iceon,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA
235,SP,1982,01/20/1982,iceon,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA
236,SP,1982,01/20/1982,iceon,10,7.23,681,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA
237,SP,1982,01/20/1982,iceon,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA
238,SP,1982,01/20/1982,iceon,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA
239,SP,1982,01/20/1982,iceon,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
240,SP,1982,01/20/1982,iceon,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
241,SP,1982,01/20/1982,iceon,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
242,SP,1982,01/20/1982,iceon,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,NA,NA,NA,NA,NA
243,SP,1982,01/20/1982,iceon,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA
244,SP,1982,01/20/1982,iceon,18,6.59,782,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
245,SP,1982,02/24/1982,iceon,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,SP,1982,02/24/1982,iceon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA
247,SP,1982,02/24/1982,iceon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA
248,SP,1982,02/24/1982,iceon,3,7.36,635,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
249,SP,1982,02/24/1982,iceon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
250,SP,1982,02/24/1982,iceon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
251,SP,1982,02/24/1982,iceon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
252,SP,1982,02/24/1982,iceon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
253,SP,1982,02/24/1982,iceon,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
254,SP,1982,02/24/1982,iceon,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
255,SP,1982,02/24/1982,iceon,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
256,SP,1982,02/24/1982,iceon,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
257,SP,1982,02/24/1982,iceon,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
258,SP,1982,02/24/1982,iceon,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
259,SP,1982,02/24/1982,iceon,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
260,SP,1982,02/24/1982,iceon,15,6.72,631,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA
261,SP,1982,02/24/1982,iceon,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA
262,SP,1982,02/24/1982,iceon,17,6.56,660,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA
263,SP,1982,04/05/1982,iceon,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA
264,SP,1982,04/05/1982,iceon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA
265,SP,1982,04/05/1982,iceon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA
266,SP,1982,04/05/1982,iceon,3,7.31,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
267,SP,1982,04/05/1982,iceon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
268,SP,1982,04/05/1982,iceon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
269,SP,1982,04/05/1982,iceon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
270,SP,1982,04/05/1982,iceon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
271,SP,1982,04/05/1982,iceon,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
272,SP,1982,04/05/1982,iceon,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
273,SP,1982,04/05/1982,iceon,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA
274,SP,1982,04/05/1982,iceon,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA
275,SP,1982,04/05/1982,iceon,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA
276,SP,1982,04/05/1982,iceon,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
277,SP,1982,04/05/1982,iceon,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA
278,SP,1982,04/05/1982,iceon,15,6.66,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA
279,SP,1982,04/05/1982,iceon,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA
280,SP,1982,04/05/1982,iceon,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA
281,SP,1982,04/05/1982,iceon,17.5,6.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,SP,1982,05/12/1982,iceoff,0,7.44,545,NA,NA,NA,NA,0,0,NA,10.5,NA,NA,NA,NA,3584
283,SP,1982,05/12/1982,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
284,SP,1982,05/12/1982,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
285,SP,1982,05/12/1982,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
286,SP,1982,05/12/1982,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA
287,SP,1982,05/12/1982,iceoff,5,7.83,NA,NA,NA,NA,NA,0,0,NA,10.7,NA,NA,NA,NA,3608
288,SP,1982,05/12/1982,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA
289,SP,1982,05/12/1982,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
290,SP,1982,05/12/1982,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
291,SP,1982,05/12/1982,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA
292,SP,1982,05/12/1982,iceoff,10,7.14,573,NA,NA,NA,NA,8,0,NA,9.6,NA,NA,NA,NA,3791
293,SP,1982,05/12/1982,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
294,SP,1982,05/12/1982,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
295,SP,1982,05/12/1982,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
296,SP,1982,05/12/1982,iceoff,14,7.01,NA,NA,NA,NA,NA,44,0,NA,7.9,NA,NA,NA,NA,4087
297,SP,1982,05/12/1982,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
298,SP,1982,05/12/1982,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA
299,SP,1982,05/12/1982,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA
300,SP,1982,05/12/1982,iceoff,18,6.89,611,NA,NA,NA,NA,43,0,NA,7.1,NA,NA,NA,NA,4341
301,SP,1982,05/27/1982,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA
302,SP,1982,05/27/1982,iceoff,0.5,8.48,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3441
303,SP,1982,05/27/1982,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA
304,SP,1982,05/27/1982,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA
305,SP,1982,05/27/1982,iceoff,3,7.71,NA,NA,NA,NA,NA,0,0,NA,7.9,NA,NA,NA,NA,3438
306,SP,1982,05/27/1982,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
307,SP,1982,05/27/1982,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA
308,SP,1982,05/27/1982,iceoff,6,7.97,NA,NA,NA,NA,NA,0,0,NA,10.4,NA,NA,NA,NA,3472
309,SP,1982,05/27/1982,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA
310,SP,1982,05/27/1982,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA
311,SP,1982,05/27/1982,iceoff,9,7.64,NA,NA,NA,NA,NA,0,0,NA,10,NA,NA,NA,NA,3561
312,SP,1982,05/27/1982,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
313,SP,1982,05/27/1982,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
314,SP,1982,05/27/1982,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
315,SP,1982,05/27/1982,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA
316,SP,1982,05/27/1982,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA
317,SP,1982,05/27/1982,iceoff,15,6.8,NA,NA,NA,NA,NA,23,0,NA,6.1,NA,NA,NA,NA,4071
318,SP,1982,05/27/1982,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
319,SP,1982,05/27/1982,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA
320,SP,1982,05/27/1982,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA
321,SP,1982,05/27/1982,iceoff,19,6.74,NA,NA,NA,NA,NA,32,0,NA,1.2,NA,NA,NA,NA,4696
322,SP,1982,06/10/1982,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA
323,SP,1982,06/10/1982,iceoff,0.5,8.36,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3465
324,SP,1982,06/10/1982,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA
325,SP,1982,06/10/1982,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA
326,SP,1982,06/10/1982,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA
327,SP,1982,06/10/1982,iceoff,4,7.96,NA,NA,NA,NA,NA,0,0,NA,7.1,NA,NA,NA,NA,3474
328,SP,1982,06/10/1982,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
329,SP,1982,06/10/1982,iceoff,6,8.07,NA,NA,NA,NA,NA,0,0,NA,9.5,NA,NA,NA,NA,3467
330,SP,1982,06/10/1982,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
331,SP,1982,06/10/1982,iceoff,8,7.97,NA,NA,NA,NA,NA,0,0,NA,9.9,NA,NA,NA,NA,3465
332,SP,1982,06/10/1982,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
333,SP,1982,06/10/1982,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
334,SP,1982,06/10/1982,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
335,SP,1982,06/10/1982,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA
336,SP,1982,06/10/1982,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA
337,SP,1982,06/10/1982,iceoff,14,6.95,NA,NA,NA,NA,NA,0,0,NA,7.1,NA,NA,NA,NA,3980
338,SP,1982,06/10/1982,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA
339,SP,1982,06/10/1982,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA
340,SP,1982,06/10/1982,iceoff,17,6.71,NA,NA,NA,NA,NA,0,0,NA,3.3,NA,NA,NA,NA,4155
341,SP,1982,06/10/1982,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA
342,SP,1982,06/23/1982,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,SP,1982,06/23/1982,iceoff,0.5,7.82,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3492
344,SP,1982,06/23/1982,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,SP,1982,06/23/1982,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,SP,1982,06/23/1982,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,SP,1982,06/23/1982,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,SP,1982,06/23/1982,iceoff,5,7.54,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3502
349,SP,1982,06/23/1982,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,SP,1982,06/23/1982,iceoff,7,8.05,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3443
351,SP,1982,06/23/1982,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,SP,1982,06/23/1982,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,SP,1982,06/23/1982,iceoff,10,7.49,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3492
354,SP,1982,06/23/1982,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,SP,1982,06/23/1982,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,SP,1982,06/23/1982,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,SP,1982,06/23/1982,iceoff,14,7.2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3691
358,SP,1982,06/23/1982,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,SP,1982,06/23/1982,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,SP,1982,06/23/1982,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,SP,1982,06/23/1982,iceoff,18,6.61,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4478
362,SP,1982,07/08/1982,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,SP,1982,07/08/1982,iceoff,0.5,7.7,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,NA,NA,3519
364,SP,1982,07/08/1982,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,SP,1982,07/08/1982,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,SP,1982,07/08/1982,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,SP,1982,07/08/1982,iceoff,4,7.8,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,3512
368,SP,1982,07/08/1982,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,SP,1982,07/08/1982,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,SP,1982,07/08/1982,iceoff,7,8.17,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,3459
371,SP,1982,07/08/1982,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,SP,1982,07/08/1982,iceoff,9,7.81,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,3421
373,SP,1982,07/08/1982,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,SP,1982,07/08/1982,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,SP,1982,07/08/1982,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,SP,1982,07/08/1982,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,SP,1982,07/08/1982,iceoff,14,6.99,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,3609
378,SP,1982,07/08/1982,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,SP,1982,07/08/1982,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,SP,1982,07/08/1982,iceoff,17,6.61,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4154
381,SP,1982,07/08/1982,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,SP,1982,07/20/1982,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
383,SP,1982,07/20/1982,iceoff,0.5,7.56,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,3407
384,SP,1982,07/20/1982,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
385,SP,1982,07/20/1982,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
386,SP,1982,07/20/1982,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
387,SP,1982,07/20/1982,iceoff,4,7.86,NA,NA,NA,NA,NA,0,0,0,9.1,NA,NA,NA,NA,3422
388,SP,1982,07/20/1982,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
389,SP,1982,07/20/1982,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
390,SP,1982,07/20/1982,iceoff,7,8.28,NA,NA,NA,NA,NA,0,0,43,13.6,NA,NA,NA,NA,3439
391,SP,1982,07/20/1982,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,NA,NA,NA,NA,NA
392,SP,1982,07/20/1982,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA
393,SP,1982,07/20/1982,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA
394,SP,1982,07/20/1982,iceoff,11,8.27,NA,NA,NA,NA,NA,0,0,0,13.4,NA,NA,NA,NA,3437
395,SP,1982,07/20/1982,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,NA,NA,NA,NA,NA
396,SP,1982,07/20/1982,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA
397,SP,1982,07/20/1982,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA
398,SP,1982,07/20/1982,iceoff,15,8.26,NA,NA,NA,NA,NA,0,0,22,6.5,NA,NA,NA,NA,5011
399,SP,1982,07/20/1982,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
400,SP,1982,07/20/1982,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
401,SP,1982,07/20/1982,iceoff,18,8.26,NA,NA,NA,NA,NA,0,0,18,0,NA,NA,NA,NA,3406
402,SP,1982,08/02/1982,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
403,SP,1982,08/02/1982,iceoff,0.5,7.8,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,3416
404,SP,1982,08/02/1982,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
405,SP,1982,08/02/1982,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
406,SP,1982,08/02/1982,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
407,SP,1982,08/02/1982,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
408,SP,1982,08/02/1982,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
409,SP,1982,08/02/1982,iceoff,6,7.94,NA,NA,NA,NA,NA,0,0,21,9.4,NA,NA,NA,NA,3458
410,SP,1982,08/02/1982,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA
411,SP,1982,08/02/1982,iceoff,8,8.12,NA,NA,NA,NA,NA,0,0,15,13.2,NA,NA,NA,NA,3384
412,SP,1982,08/02/1982,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA
413,SP,1982,08/02/1982,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA
414,SP,1982,08/02/1982,iceoff,11,7.67,NA,NA,NA,NA,NA,0,0,24,12.4,NA,NA,NA,NA,3454
