lakeid,year4,daynum,sampledate,depth,surfchlor
SP,1981,181,6/30/81,0,3.5
SP,1981,181,6/30/81,3,8.6
SP,1981,181,6/30/81,5,4.7
SP,1981,181,6/30/81,8,4.1
SP,1981,181,6/30/81,10,4.1
SP,1981,181,6/30/81,12,4.2
SP,1981,181,6/30/81,15,2.8
SP,1981,181,6/30/81,18,2.4
SP,1981,197,7/16/81,0,1.7
SP,1981,197,7/16/81,3,6.7
SP,1981,197,7/16/81,5,2.8
SP,1981,197,7/16/81,8,5
SP,1981,197,7/16/81,10,10.1
SP,1981,197,7/16/81,12,5.6
SP,1981,197,7/16/81,15,7.8
SP,1981,197,7/16/81,18,10.4
SP,1981,208,7/27/81,0,3.5
SP,1981,208,7/27/81,3,6.9
SP,1981,208,7/27/81,5,4.3
SP,1981,208,7/27/81,8,5.4
SP,1981,208,7/27/81,10,4.8
SP,1981,208,7/27/81,12,10.2
SP,1981,208,7/27/81,15,5
SP,1981,208,7/27/81,18,3.7
SP,1981,223,8/11/81,0,7.3
SP,1981,223,8/11/81,3,5.6
SP,1981,223,8/11/81,5,7.4
SP,1981,223,8/11/81,8,16.7
SP,1981,223,8/11/81,10,13.7
SP,1981,223,8/11/81,12,15
SP,1981,223,8/11/81,15,8.4
SP,1981,223,8/11/81,18,20.9
SP,1981,237,8/25/81,0,1.6
SP,1981,237,8/25/81,3,2.6
SP,1981,237,8/25/81,5,1.8
SP,1981,237,8/25/81,8,3.1
SP,1981,237,8/25/81,10,4.8
SP,1981,237,8/25/81,12,5.4
SP,1981,237,8/25/81,15,7.2
SP,1981,237,8/25/81,18,0.5
SP,1981,258,9/15/81,0,2.1
SP,1981,258,9/15/81,3,1.8
SP,1981,258,9/15/81,5,1.2
SP,1981,258,9/15/81,8,1.6
SP,1981,258,9/15/81,10,2.8
SP,1981,258,9/15/81,12,3.9
SP,1981,258,9/15/81,15,5.2
SP,1981,258,9/15/81,18,3.5
SP,1981,265,9/22/81,0,2.1
SP,1981,265,9/22/81,3,2.6
SP,1981,265,9/22/81,5,2.4
SP,1981,265,9/22/81,8,2.6
SP,1981,265,9/22/81,10,2.8
SP,1981,265,9/22/81,12,5.1
SP,1981,265,9/22/81,15,5.6
SP,1981,265,9/22/81,18,7.2
SP,1981,292,10/19/81,0,4.8
SP,1981,292,10/19/81,3,5
SP,1981,292,10/19/81,5,3.7
SP,1981,292,10/19/81,8,4.4
SP,1981,292,10/19/81,10,4.3
SP,1981,292,10/19/81,12,4.3
SP,1981,292,10/19/81,15,3.1
SP,1981,336,12/2/81,0,10.4
SP,1981,336,12/2/81,3,10.1
SP,1981,336,12/2/81,5,9.3
SP,1981,336,12/2/81,8,9.5
SP,1981,336,12/2/81,10,9.4
SP,1981,336,12/2/81,12,9.5
SP,1981,336,12/2/81,15,8.7
SP,1981,336,12/2/81,18,8.4
SP,1982,20,1/20/82,0,18.8
SP,1982,20,1/20/82,3,7.3
SP,1982,20,1/20/82,5,3.7
SP,1982,20,1/20/82,8,2.2
SP,1982,20,1/20/82,10,1.6
SP,1982,20,1/20/82,12,1.6
SP,1982,20,1/20/82,15,1.6
SP,1982,20,1/20/82,18,5.5
SP,1982,55,2/24/82,0,2.8
SP,1982,55,2/24/82,3,1.6
SP,1982,55,2/24/82,5,1.1
SP,1982,55,2/24/82,8,0.4
SP,1982,55,2/24/82,10,0.4
SP,1982,55,2/24/82,12,0.3
SP,1982,55,2/24/82,15,0.3
SP,1982,55,2/24/82,17,4.6
SP,1982,95,4/5/82,0,4.6
SP,1982,95,4/5/82,3,6.3
SP,1982,95,4/5/82,5,4.1
SP,1982,95,4/5/82,8,2.8
SP,1982,95,4/5/82,10,2.8
SP,1982,95,4/5/82,12,1.1
SP,1982,95,4/5/82,15,1.2
SP,1982,132,5/12/82,0,5.9
SP,1982,132,5/12/82,3,6.7
SP,1982,132,5/12/82,5,16.8
SP,1982,132,5/12/82,8,16.1
SP,1982,132,5/12/82,10,15.9
SP,1982,132,5/12/82,12,14.2
SP,1982,132,5/12/82,15,11.7
SP,1982,132,5/12/82,18,9.3
SP,1982,147,5/27/82,0,1.1
SP,1982,147,5/27/82,3,1.4
SP,1982,147,5/27/82,5,3
SP,1982,147,5/27/82,8,4.2
SP,1982,147,5/27/82,10,13.4
SP,1982,147,5/27/82,12,15.4
SP,1982,147,5/27/82,15,57.9
SP,1982,147,5/27/82,18,12
SP,1982,161,6/10/82,0,1.2
SP,1982,161,6/10/82,3,1.4
SP,1982,161,6/10/82,5,2.1
SP,1982,161,6/10/82,8,2.4
SP,1982,161,6/10/82,10,8
SP,1982,161,6/10/82,12,11.6
SP,1982,161,6/10/82,15,72.3
SP,1982,161,6/10/82,18,38.6
SP,1982,174,6/23/82,0,1.4
SP,1982,174,6/23/82,3,1.1
SP,1982,174,6/23/82,5,1.1
SP,1982,174,6/23/82,8,1.3
SP,1982,174,6/23/82,10,3.5
SP,1982,174,6/23/82,12,18.5
SP,1982,174,6/23/82,15,45.3
SP,1982,174,6/23/82,18,29.1
SP,1982,189,7/8/82,0,1.3
SP,1982,189,7/8/82,3,1.4
SP,1982,189,7/8/82,5,1.7
SP,1982,189,7/8/82,8,1.6
SP,1982,189,7/8/82,10,3.5
SP,1982,189,7/8/82,12,17.1
SP,1982,189,7/8/82,15,24.7
SP,1982,189,7/8/82,18,78.3
SP,1982,201,7/20/82,0,0.9
SP,1982,201,7/20/82,3,1.2
SP,1982,201,7/20/82,5,1.7
SP,1982,201,7/20/82,8,1.1
SP,1982,201,7/20/82,10,9.7
SP,1982,201,7/20/82,12,16.1
SP,1982,201,7/20/82,15,29.4
SP,1982,201,7/20/82,18,2.2
SP,1982,214,8/2/82,0,1.8
SP,1982,214,8/2/82,3,2.1
SP,1982,214,8/2/82,5,2.4
SP,1982,214,8/2/82,8,4.8
SP,1982,214,8/2/82,10,3.4
SP,1982,214,8/2/82,12,2.8
SP,1982,214,8/2/82,15,24.8
SP,1982,214,8/2/82,18,6
SP,1982,229,8/17/82,0,1.1
SP,1982,229,8/17/82,3,1.1
SP,1982,229,8/17/82,5,1.2
SP,1982,229,8/17/82,8,2.1
SP,1982,229,8/17/82,10,2.9
SP,1982,229,8/17/82,12,3
SP,1982,229,8/17/82,15,11.9
SP,1982,229,8/17/82,18,5.8
SP,1982,252,9/9/82,0,0.9
SP,1982,252,9/9/82,3,1.2
SP,1982,252,9/9/82,5,1.4
SP,1982,252,9/9/82,8,2
SP,1982,252,9/9/82,10,3.7
SP,1982,252,9/9/82,12,4.3
SP,1982,252,9/9/82,15,10.6
SP,1982,252,9/9/82,18,3.5
SP,1982,263,9/20/82,0,1.8
SP,1982,263,9/20/82,3,2.2
SP,1982,263,9/20/82,5,2.1
SP,1982,263,9/20/82,8,1.8
SP,1982,263,9/20/82,10,3.5
SP,1982,263,9/20/82,12,5.5
SP,1982,263,9/20/82,15,16.7
SP,1982,263,9/20/82,18,49.4
SP,1982,280,10/7/82,0,2.5
SP,1982,280,10/7/82,5,2.8
SP,1982,280,10/7/82,8,2.6
SP,1982,280,10/7/82,10,2.6
SP,1982,280,10/7/82,12,5
SP,1982,280,10/7/82,14,6.7
SP,1982,280,10/7/82,16,6.7
SP,1982,280,10/7/82,18,9.1
SP,1982,292,10/19/82,8,3.3
SP,1982,292,10/19/82,10,3.4
SP,1982,292,10/19/82,11,3.3
SP,1982,292,10/19/82,12,3.1
SP,1982,292,10/19/82,13,3.1
SP,1982,292,10/19/82,14,2.4
SP,1982,292,10/19/82,15,6.3
SP,1982,292,10/19/82,16,7.6
SP,1982,292,10/19/82,17,2
SP,1982,292,10/19/82,18,1.1
SP,1982,314,11/10/82,0,4.3
SP,1982,314,11/10/82,3,3.7
SP,1982,314,11/10/82,8,4.1
SP,1982,314,11/10/82,10,4.8
SP,1982,314,11/10/82,13,3.8
SP,1982,314,11/10/82,15,4.2
SP,1982,314,11/10/82,18,4.4
SP,1982,336,12/2/82,0,3.7
SP,1982,336,12/2/82,3,3.1
SP,1982,336,12/2/82,8,2.5
SP,1982,336,12/2/82,10,1.7
SP,1982,336,12/2/82,12,2.2
SP,1982,336,12/2/82,15,1.8
SP,1982,336,12/2/82,18,0.9
SP,1983,13,1/13/83,0,9.4
SP,1983,13,1/13/83,3,1.6
SP,1983,13,1/13/83,5,1.1
SP,1983,13,1/13/83,8,0.5
SP,1983,13,1/13/83,10,0.5
SP,1983,13,1/13/83,12,0.5
SP,1983,13,1/13/83,15,0
SP,1983,13,1/13/83,18,1.4
SP,1983,55,2/24/83,0,0.3
SP,1983,55,2/24/83,3,0.5
SP,1983,55,2/24/83,5,0
SP,1983,55,2/24/83,8,0.4
SP,1983,55,2/24/83,10,0.1
SP,1983,55,2/24/83,12,0.4
SP,1983,55,2/24/83,15,0.4
SP,1983,55,2/24/83,18,0.7
SP,1983,87,3/28/83,0,9.8
SP,1983,87,3/28/83,3,0
SP,1983,87,3/28/83,5,0.9
SP,1983,87,3/28/83,8,0.3
SP,1983,87,3/28/83,10,0.1
SP,1983,87,3/28/83,12,0
SP,1983,87,3/28/83,15,0
SP,1983,87,3/28/83,18,0.3
SP,1983,131,5/11/83,0,6.1
SP,1983,131,5/11/83,3,7.2
SP,1983,131,5/11/83,5,8.2
SP,1983,131,5/11/83,8,6.8
SP,1983,131,5/11/83,10,4.8
SP,1983,131,5/11/83,12,3.8
SP,1983,131,5/11/83,15,3.8
SP,1983,131,5/11/83,18,3.8
SP,1983,145,5/25/83,0,6.8
SP,1983,145,5/25/83,3,4.8
SP,1983,145,5/25/83,5,5.6
SP,1983,145,5/25/83,8,30.5
SP,1983,145,5/25/83,10,10.3
SP,1983,145,5/25/83,12,3.4
SP,1983,145,5/25/83,15,2.5
SP,1983,145,5/25/83,18,2.1
SP,1983,160,6/9/83,0,1.6
SP,1983,160,6/9/83,3,1.7
SP,1983,160,6/9/83,5,2.5
SP,1983,160,6/9/83,7,4.1
SP,1983,160,6/9/83,8,6.8
SP,1983,160,6/9/83,9,10.4
SP,1983,160,6/9/83,10,26.7
SP,1983,160,6/9/83,12,4.4
SP,1983,160,6/9/83,15,3.1
SP,1983,160,6/9/83,18,2.4
SP,1983,172,6/21/83,0,1.1
SP,1983,172,6/21/83,3,1.6
SP,1983,172,6/21/83,5,2.4
SP,1983,172,6/21/83,8,2.9
SP,1983,172,6/21/83,9,7.1
SP,1983,172,6/21/83,10,9.4
SP,1983,172,6/21/83,11,19.7
SP,1983,172,6/21/83,12,8.9
SP,1983,172,6/21/83,15,3.1
SP,1983,172,6/21/83,18,1.2
SP,1983,189,7/8/83,0,1.3
SP,1983,189,7/8/83,3,1.3
SP,1983,189,7/8/83,5,2
SP,1983,189,7/8/83,8,3.8
SP,1983,189,7/8/83,9,5.1
SP,1983,189,7/8/83,10,6.9
SP,1983,189,7/8/83,11,6.3
SP,1983,189,7/8/83,12,3.7
SP,1983,189,7/8/83,15,3.3
SP,1983,189,7/8/83,18,6.3
SP,1983,202,7/21/83,0,1.2
SP,1983,202,7/21/83,3,0.3
SP,1983,202,7/21/83,5,2.8
SP,1983,202,7/21/83,8,3.5
SP,1983,202,7/21/83,10,5.6
SP,1983,202,7/21/83,12,6.9
SP,1983,202,7/21/83,15,2.4
SP,1983,202,7/21/83,18,2.1
SP,1983,213,8/1/83,0,0.7
SP,1983,213,8/1/83,3,1.6
SP,1983,213,8/1/83,5,1.1
SP,1983,213,8/1/83,8,3.5
SP,1983,213,8/1/83,10,7.3
SP,1983,213,8/1/83,12,8.2
SP,1983,213,8/1/83,13,5.5
SP,1983,213,8/1/83,15,5.1
SP,1983,213,8/1/83,18,3.5
SP,1983,228,8/16/83,0,0.8
SP,1983,228,8/16/83,3,3.1
SP,1983,228,8/16/83,5,1.4
SP,1983,228,8/16/83,8,2.5
SP,1983,228,8/16/83,9,3.3
SP,1983,228,8/16/83,10,4.4
SP,1983,228,8/16/83,11,13.6
SP,1983,228,8/16/83,12,7.8
SP,1983,228,8/16/83,13,8.6
SP,1983,228,8/16/83,15,4.3
SP,1983,228,8/16/83,18,4.6
SP,1983,249,9/6/83,0,1.7
SP,1983,249,9/6/83,3,1.2
SP,1983,249,9/6/83,5,2.1
SP,1983,249,9/6/83,8,2.5
SP,1983,249,9/6/83,10,1.6
SP,1983,249,9/6/83,12,3.4
SP,1983,249,9/6/83,13,3.5
SP,1983,249,9/6/83,18,5.4
SP,1983,270,9/27/83,0,0.4
SP,1983,270,9/27/83,3,1.4
SP,1983,270,9/27/83,5,0.7
SP,1983,270,9/27/83,8,2.4
SP,1983,270,9/27/83,10,0.9
SP,1983,270,9/27/83,12,3.1
SP,1983,270,9/27/83,15,3.4
SP,1983,270,9/27/83,18,4.6
SP,1983,290,10/17/83,0,2.5
SP,1983,290,10/17/83,3,2.1
SP,1983,290,10/17/83,5,3
SP,1983,290,10/17/83,8,0.4
SP,1983,290,10/17/83,10,2.5
SP,1983,290,10/17/83,12,1.8
SP,1983,290,10/17/83,15,3.8
SP,1983,290,10/17/83,18,0.3
SP,1983,306,11/2/83,0,2.4
SP,1983,306,11/2/83,3,1.7
SP,1983,306,11/2/83,5,3.4
SP,1983,306,11/2/83,8,1.6
SP,1983,306,11/2/83,10,2.1
SP,1983,306,11/2/83,12,1.2
SP,1983,306,11/2/83,15,7.7
SP,1983,306,11/2/83,18,1.6
SP,1983,319,11/15/83,0,3.1
SP,1983,319,11/15/83,3,3.1
SP,1983,319,11/15/83,5,2.9
SP,1983,319,11/15/83,8,2.9
SP,1983,319,11/15/83,10,3
SP,1983,319,11/15/83,12,2.9
SP,1983,319,11/15/83,15,3.3
SP,1983,319,11/15/83,18,3.3
SP,1983,333,11/29/83,0,4.4
SP,1983,333,11/29/83,3,5.5
SP,1983,333,11/29/83,5,4.3
SP,1983,333,11/29/83,8,4.2
SP,1983,333,11/29/83,10,4.8
SP,1983,333,11/29/83,12,6.1
SP,1983,333,11/29/83,15,3.8
SP,1983,333,11/29/83,18,5.8
SP,1984,6,1/6/84,0,5.4
SP,1984,6,1/6/84,3,4.3
SP,1984,6,1/6/84,5,2.6
SP,1984,6,1/6/84,8,1.6
SP,1984,6,1/6/84,10,1.2
SP,1984,6,1/6/84,12,0.8
SP,1984,6,1/6/84,15,1.1
SP,1984,6,1/6/84,18,2.8
SP,1984,58,2/27/84,0,1.3
SP,1984,58,2/27/84,3,5.9
SP,1984,58,2/27/84,5,5.4
SP,1984,58,2/27/84,8,2.5
SP,1984,58,2/27/84,10,1.4
SP,1984,58,2/27/84,12,0.9
SP,1984,58,2/27/84,15,1.3
SP,1984,58,2/27/84,18,1.7
SP,1984,101,4/10/84,0,2.9
SP,1984,101,4/10/84,3,8.5
SP,1984,101,4/10/84,5,9.7
SP,1984,101,4/10/84,8,11.1
SP,1984,101,4/10/84,10,10.3
SP,1984,101,4/10/84,12,9.7
SP,1984,101,4/10/84,12,8.5
SP,1984,101,4/10/84,15,1.7
SP,1984,101,4/10/84,18,2.6
SP,1984,117,4/26/84,0,5.5
SP,1984,117,4/26/84,3,6.9
SP,1984,117,4/26/84,5,6.7
SP,1984,117,4/26/84,8,8.6
SP,1984,117,4/26/84,10,10.3
SP,1984,117,4/26/84,12,6.5
SP,1984,117,4/26/84,12,10.2
SP,1984,117,4/26/84,15,8.4
SP,1984,117,4/26/84,18,7.2
SP,1984,130,5/9/84,0,7.3
SP,1984,130,5/9/84,3,10.1
SP,1984,130,5/9/84,3,10.4
SP,1984,130,5/9/84,5,10.7
SP,1984,130,5/9/84,8,10.1
SP,1984,130,5/9/84,10,9.7
SP,1984,130,5/9/84,12,12.1
SP,1984,130,5/9/84,15,11.1
SP,1984,130,5/9/84,18,6.3
SP,1984,142,5/21/84,0,4.4
SP,1984,142,5/21/84,3,4.8
SP,1984,142,5/21/84,5,5
SP,1984,142,5/21/84,8,8.5
SP,1984,142,5/21/84,8,10.1
SP,1984,142,5/21/84,10,12.8
SP,1984,142,5/21/84,12,6.3
SP,1984,142,5/21/84,15,5.5
SP,1984,142,5/21/84,18,4.4
SP,1984,156,6/4/84,0,3
SP,1984,156,6/4/84,3,3
SP,1984,156,6/4/84,5,4.3
SP,1984,156,6/4/84,8,5
SP,1984,156,6/4/84,9,6
SP,1984,156,6/4/84,10,10.2
SP,1984,156,6/4/84,10,9.7
SP,1984,156,6/4/84,12,11.1
SP,1984,156,6/4/84,15,4.6
SP,1984,156,6/4/84,18,3.3
SP,1984,172,6/20/84,0,1.7
SP,1984,172,6/20/84,0,2.1
SP,1984,172,6/20/84,3,2.4
SP,1984,172,6/20/84,5,2.4
SP,1984,172,6/20/84,8,3.4
SP,1984,172,6/20/84,10,3.1
SP,1984,172,6/20/84,11,9
SP,1984,172,6/20/84,12,9.5
SP,1984,172,6/20/84,13,10.2
SP,1984,172,6/20/84,15,6.5
SP,1984,172,6/20/84,18,3.1
SP,1984,187,7/5/84,0,1.3
SP,1984,187,7/5/84,3,1.2
SP,1984,187,7/5/84,5,1.6
SP,1984,187,7/5/84,8,2.1
SP,1984,187,7/5/84,10,3
SP,1984,187,7/5/84,11,2.8
SP,1984,187,7/5/84,12,3.4
SP,1984,187,7/5/84,13,1.6
SP,1984,187,7/5/84,15,3.5
SP,1984,187,7/5/84,18,4.2
SP,1984,198,7/16/84,0,1.2
SP,1984,198,7/16/84,3,1.3
SP,1984,198,7/16/84,5,1.6
SP,1984,198,7/16/84,8,2.4
SP,1984,198,7/16/84,10,2.9
SP,1984,198,7/16/84,11,3.9
SP,1984,198,7/16/84,12,3.5
SP,1984,198,7/16/84,13,3
SP,1984,198,7/16/84,15,3
SP,1984,198,7/16/84,18,6.9
SP,1984,198,7/16/84,18,6.7
SP,1984,213,7/31/84,0,0.7
SP,1984,213,7/31/84,3,1.2
SP,1984,213,7/31/84,5,1.2
SP,1984,213,7/31/84,8,5
SP,1984,213,7/31/84,10,3.7
SP,1984,213,7/31/84,11,4.6
SP,1984,213,7/31/84,11,4.7
SP,1984,213,7/31/84,12,4.4
SP,1984,213,7/31/84,13,4.7
SP,1984,213,7/31/84,15,6.8
SP,1984,213,7/31/84,17,5.9
SP,1984,213,7/31/84,18,4.6
SP,1984,229,8/16/84,0,1.8
SP,1984,229,8/16/84,3,0.9
SP,1984,229,8/16/84,5,1.1
SP,1984,229,8/16/84,8,5.9
SP,1984,229,8/16/84,10,8.5
SP,1984,229,8/16/84,12,7.7
SP,1984,229,8/16/84,14,4.8
SP,1984,229,8/16/84,15,4.3
SP,1984,229,8/16/84,15,3.9
SP,1984,229,8/16/84,17,5.2
SP,1984,229,8/16/84,18,5.8
SP,1984,249,9/5/84,0,1.3
SP,1984,249,9/5/84,3,1.6
SP,1984,249,9/5/84,5,1.3
SP,1984,249,9/5/84,8,1.6
SP,1984,249,9/5/84,10,3.8
SP,1984,249,9/5/84,12,6.5
SP,1984,249,9/5/84,14,4.4
SP,1984,249,9/5/84,14,4.7
SP,1984,249,9/5/84,15,5.9
SP,1984,249,9/5/84,16,8.6
SP,1984,249,9/5/84,17,10.6
SP,1984,249,9/5/84,18,6.5
SP,1984,269,9/25/84,0,2.4
SP,1984,269,9/25/84,3,2.1
SP,1984,269,9/25/84,5,2.1
SP,1984,269,9/25/84,8,2
SP,1984,269,9/25/84,10,2.9
SP,1984,269,9/25/84,12,1.8
SP,1984,269,9/25/84,15,5
SP,1984,269,9/25/84,15,5
SP,1984,269,9/25/84,18,0.5
SP,1984,291,10/17/84,0,2.6
SP,1984,291,10/17/84,0,2.1
SP,1984,291,10/17/84,3,1.1
SP,1984,291,10/17/84,5,1.8
SP,1984,291,10/17/84,8,1.6
SP,1984,291,10/17/84,10,1.6
SP,1984,291,10/17/84,12,2.1
SP,1984,291,10/17/84,15,2.1
SP,1984,291,10/17/84,16,5.4
SP,1984,291,10/17/84,18,5.8
SP,1984,312,11/7/84,0,2
SP,1984,312,11/7/84,3,1.8
SP,1984,312,11/7/84,5,1.8
SP,1984,312,11/7/84,8,1.7
SP,1984,312,11/7/84,10,1.7
SP,1984,312,11/7/84,10,1.8
SP,1984,312,11/7/84,12,1.7
SP,1984,312,11/7/84,15,1.6
SP,1984,312,11/7/84,18,1.7
SP,1984,331,11/26/84,0,3.3
SP,1984,331,11/26/84,3,2.2
SP,1984,331,11/26/84,5,2.2
SP,1984,331,11/26/84,8,3
SP,1984,331,11/26/84,10,2.2
SP,1984,331,11/26/84,10,2.4
SP,1984,331,11/26/84,12,2.2
SP,1984,331,11/26/84,15,2.8
SP,1984,331,11/26/84,18,2.9
SP,1985,11,1/11/85,0,2.8
SP,1985,11,1/11/85,3,2.4
SP,1985,11,1/11/85,5,1.2
SP,1985,11,1/11/85,8,0.7
SP,1985,11,1/11/85,10,0.4
SP,1985,11,1/11/85,12,0.1
SP,1985,11,1/11/85,15,0.4
SP,1985,11,1/11/85,18,0.5
SP,1985,11,1/11/85,18,0.5
SP,1985,58,2/27/85,0,0.9
SP,1985,58,2/27/85,3,0.9
SP,1985,58,2/27/85,5,0.7
SP,1985,58,2/27/85,8,0.1
SP,1985,58,2/27/85,10,0
SP,1985,58,2/27/85,12,0
SP,1985,58,2/27/85,15,0.4
SP,1985,58,2/27/85,18,2.8
SP,1985,58,2/27/85,18,2.6
SP,1985,85,3/26/85,0,0.1
SP,1985,85,3/26/85,3,0.7
SP,1985,85,3/26/85,5,0.8
SP,1985,85,3/26/85,8,0.9
SP,1985,85,3/26/85,10,0.9
SP,1985,85,3/26/85,12,0.9
SP,1985,85,3/26/85,12,1.1
SP,1985,85,3/26/85,15,0.9
SP,1985,85,3/26/85,18,1.6
SP,1985,101,4/11/85,0,1.4
SP,1985,101,4/11/85,3,2
SP,1985,101,4/11/85,8,1.6
SP,1985,101,4/11/85,15,0.9
SP,1985,101,4/11/85,18,2.5
SP,1985,119,4/29/85,0,4.3
SP,1985,119,4/29/85,0,4.7
SP,1985,119,4/29/85,3,4.4
SP,1985,119,4/29/85,5,5.9
SP,1985,119,4/29/85,8,6.4
SP,1985,119,4/29/85,10,4.6
SP,1985,119,4/29/85,12,2.5
SP,1985,119,4/29/85,15,2.1
SP,1985,119,4/29/85,15,2.1
SP,1985,119,4/29/85,18,2.1
SP,1985,135,5/15/85,0,5.4
SP,1985,135,5/15/85,3,6.8
SP,1985,135,5/15/85,5,2.5
SP,1985,135,5/15/85,8,4.2
SP,1985,135,5/15/85,10,6.1
SP,1985,135,5/15/85,12,2.9
SP,1985,135,5/15/85,15,1.7
SP,1985,135,5/15/85,15,1.7
SP,1985,135,5/15/85,18,1.3
SP,1985,149,5/29/85,0,2.5
SP,1985,149,5/29/85,3,3
SP,1985,149,5/29/85,5,2.6
SP,1985,149,5/29/85,8,1.4
SP,1985,149,5/29/85,8,3.3
SP,1985,149,5/29/85,10,3.4
SP,1985,149,5/29/85,12,3.5
SP,1985,149,5/29/85,15,2.2
SP,1985,149,5/29/85,18,2.8
SP,1985,161,6/10/85,0,1.4
SP,1985,161,6/10/85,3,2.1
SP,1985,161,6/10/85,5,2
SP,1985,161,6/10/85,8,4.8
SP,1985,161,6/10/85,10,3.4
SP,1985,161,6/10/85,12,5.5
SP,1985,161,6/10/85,12,4.3
SP,1985,161,6/10/85,15,3
SP,1985,161,6/10/85,18,2.6
SP,1985,176,6/25/85,0,1.4
SP,1985,176,6/25/85,3,1.6
SP,1985,176,6/25/85,5,2.1
SP,1985,176,6/25/85,8,3.7
SP,1985,176,6/25/85,10,5.4
SP,1985,176,6/25/85,12,5.4
SP,1985,176,6/25/85,15,3.9
SP,1985,176,6/25/85,18,1.6
SP,1985,176,6/25/85,18,3.9
SP,1985,191,7/10/85,0,1.4
SP,1985,191,7/10/85,3,1.1
SP,1985,191,7/10/85,5,1.6
SP,1985,191,7/10/85,8,3
SP,1985,191,7/10/85,10,5
SP,1985,191,7/10/85,11,5.9
SP,1985,191,7/10/85,12,7.6
SP,1985,191,7/10/85,15,4.8
SP,1985,191,7/10/85,18,3.9
SP,1985,191,7/10/85,18,4.1
SP,1985,203,7/22/85,0,2.2
SP,1985,203,7/22/85,3,1.3
SP,1985,203,7/22/85,5,1.2
SP,1985,203,7/22/85,8,2.9
SP,1985,203,7/22/85,10,6
SP,1985,203,7/22/85,12,6.4
SP,1985,203,7/22/85,15,7.2
SP,1985,203,7/22/85,18,3.4
SP,1985,203,7/22/85,18,3.9
SP,1985,217,8/5/85,0,1.1
SP,1985,217,8/5/85,3,1.3
SP,1985,217,8/5/85,5,1.3
SP,1985,217,8/5/85,8,2.4
SP,1985,217,8/5/85,10,4.3
SP,1985,217,8/5/85,12,6.3
SP,1985,217,8/5/85,15,7.6
SP,1985,217,8/5/85,18,5.8
SP,1985,217,8/5/85,18,5.4
SP,1985,231,8/19/85,0,2.2
SP,1985,231,8/19/85,3,2
SP,1985,231,8/19/85,5,2
SP,1985,231,8/19/85,8,1.7
SP,1985,231,8/19/85,10,4.2
SP,1985,231,8/19/85,12,4.8
SP,1985,231,8/19/85,15,5.9
SP,1985,231,8/19/85,18,14.2
SP,1985,231,8/19/85,18,12.4
SP,1985,253,9/10/85,0,1.7
SP,1985,253,9/10/85,3,2.5
SP,1985,253,9/10/85,5,2.1
SP,1985,253,9/10/85,8,1.4
SP,1985,253,9/10/85,10,3.7
SP,1985,253,9/10/85,12,4.8
SP,1985,253,9/10/85,12,6.8
SP,1985,253,9/10/85,15,5
SP,1985,253,9/10/85,18,26
SP,1985,273,9/30/85,0,2.5
SP,1985,273,9/30/85,3,2.8
SP,1985,273,9/30/85,5,3.1
SP,1985,273,9/30/85,8,3
SP,1985,273,9/30/85,10,2.4
SP,1985,273,9/30/85,12,5.4
SP,1985,273,9/30/85,15,6.3
SP,1985,273,9/30/85,15,5.5
SP,1985,273,9/30/85,18,16.7
SP,1985,296,10/23/85,0,2.2
SP,1985,296,10/23/85,3,2.1
SP,1985,296,10/23/85,5,2.5
SP,1985,296,10/23/85,8,2.5
SP,1985,296,10/23/85,10,2.6
SP,1985,296,10/23/85,12,2.4
SP,1985,296,10/23/85,15,7.2
SP,1985,296,10/23/85,15,5.5
SP,1985,296,10/23/85,18,12.3
SP,1985,315,11/11/85,0,3.9
SP,1985,315,11/11/85,3,3.9
SP,1985,315,11/11/85,5,3.8
SP,1985,315,11/11/85,8,3.1
SP,1985,315,11/11/85,8,3.8
SP,1985,315,11/11/85,10,3.1
SP,1985,315,11/11/85,12,3.8
SP,1985,315,11/11/85,15,3.8
SP,1985,315,11/11/85,18,3.8
SP,1986,14,1/14/86,0,4.2
SP,1986,14,1/14/86,3,2.1
SP,1986,14,1/14/86,5,0.5
SP,1986,14,1/14/86,8,0.3
SP,1986,14,1/14/86,10,0.3
SP,1986,14,1/14/86,12,0.1
SP,1986,14,1/14/86,15,0.3
SP,1986,14,1/14/86,18,2
SP,1986,14,1/14/86,18,0.9
SP,1986,58,2/27/86,0,2.5
SP,1986,58,2/27/86,3,0.9
SP,1986,58,2/27/86,5,0.4
SP,1986,58,2/27/86,8,0.1
SP,1986,58,2/27/86,10,0.1
SP,1986,58,2/27/86,12,0.1
SP,1986,58,2/27/86,15,0.1
SP,1986,58,2/27/86,18,1.2
SP,1986,58,2/27/86,18,1
SP,1986,114,4/24/86,0,5.8
SP,1986,114,4/24/86,3,6.2
SP,1986,114,4/24/86,5,5.8
SP,1986,114,4/24/86,8,5.6
SP,1986,114,4/24/86,8,5.2
SP,1986,114,4/24/86,10,5.5
SP,1986,114,4/24/86,12,5.5
SP,1986,114,4/24/86,15,5.1
SP,1986,114,4/24/86,18,4.9
SP,1986,127,5/7/86,0,4.9
SP,1986,127,5/7/86,3,4.9
SP,1986,127,5/7/86,5,6.1
SP,1986,127,5/7/86,8,10.3
SP,1986,127,5/7/86,10,12.3
SP,1986,127,5/7/86,12,11.6
SP,1986,127,5/7/86,15,7.8
