
"lakeid","year4","sampledate","depth","ph","alk","dic","tic","doc","toc","no2","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm"
"SP",2016,"2016-06-06",0.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",10.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-06",18.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",0.00,7.91,,7.96,8.07,3.08,3.24,,172,187,3,5,3310,,,0.52
"SP",2016,"2016-06-20",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",3.00,7.88,,8.00,8.13,3.21,3.29,,175,213,2,8,3264,,,0.76
"SP",2016,"2016-06-20",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",5.00,7.82,,8.19,8.39,2.92,3.04,,164,204,3,10,3356,,,0.61
"SP",2016,"2016-06-20",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",10.00,7.61,,8.55,8.74,2.58,2.69,,135,197,3,9,3482,,,0.93
"SP",2016,"2016-06-20",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",15.00,7.06,,10.16,10.08,2.36,2.54,,135,213,2,13,3938,,,0.87
"SP",2016,"2016-06-20",15.00,7.02,,10.18,10.10,2.38,2.41,,148,240,3,12,3916,,,1.21
"SP",2016,"2016-06-20",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-06-20",18.00,6.77,,11.70,12.02,2.32,2.42,,177,287,2,30,4482,,,1.83
"SP",2016,"2016-07-06",0.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",10.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-06",18.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",0.00,7.98,,7.98,8.15,3.31,3.34,,185,199,7,7,3410,,,0.46
"SP",2016,"2016-07-21",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",3.00,,,8.05,8.15,3.17,3.20,,185,228,8,9,3454,,,
"SP",2016,"2016-07-21",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",5.00,8.01,,8.18,8.38,2.68,2.79,,147,185,7,9,3412,,,0.41
"SP",2016,"2016-07-21",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",8.00,7.98,,,,,,,,,,,,,,0.64
"SP",2016,"2016-07-21",8.00,8.03,,,,,,,,,,,,,,0.39
"SP",2016,"2016-07-21",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",10.00,,,9.32,9.60,2.53,2.63,,139,205,6,12,3849,,,
"SP",2016,"2016-07-21",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",12.00,7.28,,,,,,,,,,,,,,0.74
"SP",2016,"2016-07-21",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",15.00,6.82,,11.36,11.56,2.34,2.35,,146,237,7,15,3917,,,0.73
"SP",2016,"2016-07-21",15.00,,,8.19,8.37,2.76,2.79,,172,179,7,8,3161,,,
"SP",2016,"2016-07-21",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-07-21",18.00,6.74,,12.27,12.04,2.33,2.39,,180,248,7,17,4797,,,1.27
"SP",2016,"2016-08-02",0.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",10.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-02",18.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",0.00,8.19,691,7.73,7.85,3.04,3.17,,213,221,5,5,2945,,,0.70
"SP",2016,"2016-08-18",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",5.00,8.13,692,7.77,7.85,3.05,3.18,,198,220,3,4,2896,,,0.80
"SP",2016,"2016-08-18",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",8.00,8.05,695,7.90,8.19,2.65,2.71,,169,209,0,6,3238,,,0.83
"SP",2016,"2016-08-18",8.00,8.03,709,7.90,8.24,2.58,2.76,,183,219,0,6,3223,,,1.06
"SP",2016,"2016-08-18",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",10.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",12.00,7.20,717,9.14,9.63,2.32,2.49,,166,252,3,10,3786,,,0.83
"SP",2016,"2016-08-18",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",15.00,6.81,748,11.11,11.40,2.21,2.34,,151,221,3,13,4385,,,0.61
"SP",2016,"2016-08-18",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-18",18.00,6.91,835,14.83,15.39,2.28,2.39,,767,966,34,64,5781,,,1.55
"SP",2016,"2016-08-30",0.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",10.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-08-30",18.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",0.00,8.02,,-99.00,7.86,-99.00,3.19,,184,211,4,7,2834,,,0.55
"SP",2016,"2016-09-12",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",5.00,8.00,,7.80,-99.00,4.54,-99.00,,203,206,6,6,2822,,,0.37
"SP",2016,"2016-09-12",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",10.00,7.69,,8.33,8.53,2.57,2.70,,175,205,5,11,3492,,,1.13
"SP",2016,"2016-09-12",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",12.00,7.21,,-99.00,-99.00,-99.00,-99.00,,159,215,5,15,3789,,,1.51
"SP",2016,"2016-09-12",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",15.00,6.80,,11.21,-99.00,2.20,-99.00,,154,209,3,13,4407,,,0.72
"SP",2016,"2016-09-12",15.00,6.80,,-99.00,11.52,-99.00,2.33,,143,222,5,15,4441,,,0.59
"SP",2016,"2016-09-12",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-12",18.00,6.89,,15.04,13.44,2.74,2.49,,909,1084,32,57,5871,,,1.55
"SP",2016,"2016-09-28",0.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",10.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",18.00,,,,,,,,,,,,,,,
"SP",2016,"2016-09-28",18.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",0.00,7.81,,8.10,8.21,3.10,3.35,,208,237,3,5,2802,,,0.70
"SP",2016,"2016-10-12",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",8.00,7.90,,8.11,8.18,3.35,3.35,,207,230,3,4,2792,,,0.34
"SP",2016,"2016-10-12",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",10.00,7.44,,8.72,8.89,2.88,2.71,,181,228,1,8,3137,,,0.25
"SP",2016,"2016-10-12",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",12.00,7.03,,10.01,9.89,2.49,2.50,,163,212,1,6,4026,,,0.61
"SP",2016,"2016-10-12",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",15.00,6.71,,12.69,13.38,2.32,2.28,,224,418,1,23,4896,,,0.70
"SP",2016,"2016-10-12",15.00,6.70,,12.80,12.92,2.25,2.30,,225,411,3,23,4829,,,1.11
"SP",2016,"2016-10-12",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-12",18.00,6.85,,16.77,17.21,2.50,2.53,,1325,1438,89,104,6589,,,1.67
"SP",2016,"2016-10-24",0.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",10.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",18.00,,,,,,,,,,,,,,,
"SP",2016,"2016-10-24",18.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",0.00,7.47,701,8.49,8.73,2.73,2.73,,170,217,1,5,3024,,,0.40
"SP",2016,"2016-11-16",0.00,7.46,699,8.55,8.75,2.77,2.73,,160,206,2,6,3083,,,0.57
"SP",2016,"2016-11-16",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",10.00,7.43,695,8.61,8.76,2.76,2.73,,169,208,1,6,3060,,,0.55
"SP",2016,"2016-11-16",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-11-16",18.00,6.79,835,15.57,16.16,2.21,2.30,,1025,1128,67,72,6188,,,0.67
"SP",2017,"2017-01-17",0.00,7.46,,9.52,9.75,2.90,2.80,,234,257,2,11,3658,,,
"SP",2017,"2017-01-17",1.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",2.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",3.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",4.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",5.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",6.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",7.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",8.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",9.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",10.00,7.23,,9.13,9.14,2.51,2.58,,253,256,2,5,3433,,,
"SP",2017,"2017-01-17",10.00,7.22,,9.14,9.17,2.47,2.56,,255,248,2,5,3500,,,
"SP",2017,"2017-01-17",11.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",12.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",13.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",14.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",15.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",16.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",17.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",18.00,6.81,,10.94,11.18,2.42,2.42,,588,592,5,12,4465,,,
"SP",2017,"2017-01-17",19.00,,,,,,,,,,,,,,,
"SP",2017,"2017-01-17",20.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",0.00,7.51,713,8.50,8.78,2.70,2.91,,317,305,1,1,3291,,,
"SP",2017,"2017-02-22",1.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",2.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",3.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",4.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",5.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",6.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",7.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",8.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",9.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",10.00,7.10,702,9.44,9.37,2.70,2.78,,270,275,0,3,3521,,,
"SP",2017,"2017-02-22",11.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",12.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",13.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",14.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",15.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",16.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",17.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",18.00,6.77,773,11.81,12.15,2.61,2.70,,532,525,3,10,4914,,,
"SP",2017,"2017-02-22",18.00,6.77,773,11.75,12.21,2.52,2.65,,524,537,4,12,4893,,,
"SP",2017,"2017-02-22",19.00,,,,,,,,,,,,,,,
"SP",2017,"2017-02-22",20.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",0.00,7.47,,8.62,8.46,2.88,2.69,,206,260,5,7,3452,,,
"SP",2017,"2017-03-27",1.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",2.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",3.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",4.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",5.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",6.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",7.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",8.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",9.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",10.00,7.15,,9.56,9.75,2.60,2.66,,245,281,7,11,3753,,,
"SP",2017,"2017-03-27",10.00,7.15,,9.63,9.74,2.69,2.59,,211,258,8,9,3712,,,
"SP",2017,"2017-03-27",11.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",12.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",13.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",14.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",15.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",16.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",17.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",18.00,6.80,,11.70,12.11,2.44,2.25,,388,482,6,26,4938,,,
"SP",2017,"2017-03-27",19.00,,,,,,,,,,,,,,,
"SP",2017,"2017-03-27",20.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",0.00,7.74,663,8.22,8.97,2.76,2.76,,134,233,3,9,3371,,,1.38
"SP",2017,"2017-04-17",1.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",2.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",3.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",4.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",5.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",6.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",7.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",8.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",8.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",9.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",10.00,7.40,654,8.71,8.97,2.77,2.68,,141,175,4,11,3417,,,1.16
"SP",2017,"2017-04-17",11.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",12.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",13.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",14.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",15.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",16.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",17.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",18.00,7.15,676,9.24,9.62,2.72,2.55,,194,208,4,11,3636,,,0.91
"SP",2017,"2017-04-17",18.00,7.14,675,9.22,9.47,2.81,2.65,,228,232,3,13,3599,,,0.83
"SP",2017,"2017-04-17",19.00,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",19.50,,,,,,,,,,,,,,,
"SP",2017,"2017-04-17",20.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",0.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",1.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",2.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",3.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",4.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",5.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",6.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",7.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",8.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",9.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",10.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",11.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",12.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",12.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",13.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",14.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",15.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",16.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",17.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",18.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",19.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",19.50,,,,,,,,,,,,,,,
"SP",2017,"2017-05-02",20.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-17",0.00,7.73,,7.97,8.27,3.03,2.99,,143,167,4,10,3247,,,0.77
"SP",2017,"2017-05-17",0.00,7.75,,7.94,8.21,3.11,3.07,,140,165,6,8,3206,,,0.79
"SP",2017,"2017-05-17",1.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-17",2.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-17",3.00,7.75,,8.06,8.30,2.98,3.03,,148,196,5,10,2829,,,0.78
"SP",2017,"2017-05-17",4.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-17",5.00,7.73,,8.17,8.34,3.01,2.99,,140,174,5,13,3254,,,0.77
"SP",2017,"2017-05-17",6.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-17",7.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-17",8.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-17",9.00,,,,,,,,,,,,,,,
"SP",2017,"2017-05-17",10.00,7.38,,8.59,8.82,2.72,2.76,,134,189,4,10,3344,,,0.70
"SP",2017,"2017-05-17",11.00,,,,,,,,,,,,,,,
