
"lakeid","year4","sampledate","depth","wtemp","o2","deck","light"
"SP",1982,"1982-09-20",4.00,15.50,8.5,,
"SP",1982,"1982-09-20",5.00,15.50,8.5,,
"SP",1982,"1982-09-20",6.00,15.50,8.5,,
"SP",1982,"1982-09-20",7.00,15.50,8.5,,
"SP",1982,"1982-09-20",8.00,15.50,8.4,,
"SP",1982,"1982-09-20",9.00,15.50,8.4,,
"SP",1982,"1982-09-20",10.00,15.50,8.4,,
"SP",1982,"1982-09-20",11.00,8.10,9.8,,
"SP",1982,"1982-09-20",12.00,8.20,9.6,,
"SP",1982,"1982-09-20",13.00,7.50,8.1,,
"SP",1982,"1982-09-20",14.00,6.70,3.8,,
"SP",1982,"1982-09-20",15.00,6.80,1.2,,
"SP",1982,"1982-09-20",16.00,6.00,0.2,,
"SP",1982,"1982-09-20",17.00,5.90,0.1,,
"SP",1982,"1982-09-20",18.00,5.80,0.1,,
"SP",1982,"1982-09-20",19.00,5.80,0.0,,
"SP",1982,"1982-10-07",0.00,14.00,10.0,270,190.00
"SP",1982,"1982-10-07",1.00,14.00,9.8,295,105.00
"SP",1982,"1982-10-07",2.00,14.00,9.7,285,68.00
"SP",1982,"1982-10-07",3.00,14.00,9.7,255,48.00
"SP",1982,"1982-10-07",4.00,14.00,9.6,240,38.00
"SP",1982,"1982-10-07",5.00,13.90,9.5,270,39.00
"SP",1982,"1982-10-07",6.00,13.90,9.5,650,71.00
"SP",1982,"1982-10-07",7.00,13.90,9.5,700,35.00
"SP",1982,"1982-10-07",8.00,13.80,9.4,830,43.00
"SP",1982,"1982-10-07",9.00,13.80,9.4,960,27.50
"SP",1982,"1982-10-07",10.00,13.60,9.3,510,13.50
"SP",1982,"1982-10-07",11.00,12.70,9.2,450,10.50
"SP",1982,"1982-10-07",12.00,8.80,9.1,500,9.30
"SP",1982,"1982-10-07",13.00,7.90,8.5,570,7.70
"SP",1982,"1982-10-07",14.00,7.30,6.0,610,5.80
"SP",1982,"1982-10-07",15.00,6.50,0.2,640,3.80
"SP",1982,"1982-10-07",16.00,6.30,0.1,610,1.65
"SP",1982,"1982-10-07",17.00,6.10,0.1,480,0.55
"SP",1982,"1982-10-07",18.00,6.00,0.1,490,0.20
"SP",1982,"1982-10-19",0.00,11.40,9.5,98,68.00
"SP",1982,"1982-10-19",1.00,11.40,9.5,93,36.00
"SP",1982,"1982-10-19",2.00,11.40,9.5,93,23.70
"SP",1982,"1982-10-19",3.00,11.40,9.5,94,19.80
"SP",1982,"1982-10-19",4.00,11.40,9.4,98,15.30
"SP",1982,"1982-10-19",5.00,11.40,9.4,94,12.00
"SP",1982,"1982-10-19",6.00,11.40,9.4,93,8.90
"SP",1982,"1982-10-19",7.00,11.40,9.4,90,6.70
"SP",1982,"1982-10-19",8.00,11.40,9.4,88,4.80
"SP",1982,"1982-10-19",9.00,11.40,9.3,86,3.55
"SP",1982,"1982-10-19",10.00,11.30,9.3,86,2.80
"SP",1982,"1982-10-19",11.00,11.30,9.3,92,2.15
"SP",1982,"1982-10-19",12.00,11.20,9.2,94,1.65
"SP",1982,"1982-10-19",13.00,9.30,6.8,87,1.18
"SP",1982,"1982-10-19",14.00,7.00,4.1,86,0.88
"SP",1982,"1982-10-19",15.00,6.50,0.1,87,0.62
"SP",1982,"1982-10-19",16.00,6.20,0.1,88,0.32
"SP",1982,"1982-10-19",17.00,6.10,0.1,90,0.08
"SP",1982,"1982-10-19",18.00,6.00,0.1,90,0.00
"SP",1982,"1982-11-10",0.00,5.40,9.8,58,41.00
"SP",1982,"1982-11-10",1.00,5.40,9.8,50,11.60
"SP",1982,"1982-11-10",2.00,5.40,9.7,52,10.00
"SP",1982,"1982-11-10",3.00,5.40,9.6,51,6.70
"SP",1982,"1982-11-10",4.00,5.40,9.6,54,5.25
"SP",1982,"1982-11-10",5.00,5.40,9.6,54,3.60
"SP",1982,"1982-11-10",6.00,5.40,9.5,55,2.55
"SP",1982,"1982-11-10",7.00,5.40,9.5,57,1.71
"SP",1982,"1982-11-10",8.00,5.40,9.5,57,1.30
"SP",1982,"1982-11-10",9.00,5.40,9.5,61,0.90
"SP",1982,"1982-11-10",10.00,5.40,9.5,69,0.72
"SP",1982,"1982-11-10",11.00,5.40,9.5,60,0.42
"SP",1982,"1982-11-10",12.00,5.40,9.4,57,0.27
"SP",1982,"1982-11-10",13.00,5.40,9.4,55,0.18
"SP",1982,"1982-11-10",14.00,5.40,9.4,55,0.07
"SP",1982,"1982-11-10",15.00,5.40,9.4,50,0.02
"SP",1982,"1982-11-10",16.00,5.40,9.3,48,0.00
"SP",1982,"1982-11-10",17.00,5.40,9.3,,
"SP",1982,"1982-11-10",18.00,5.40,9.3,,
"SP",1982,"1982-12-02",0.00,3.40,10.9,144,120.00
"SP",1982,"1982-12-02",1.00,3.40,10.9,156,43.00
"SP",1982,"1982-12-02",2.00,3.40,10.9,132,20.00
"SP",1982,"1982-12-02",3.00,3.40,10.9,118,14.80
"SP",1982,"1982-12-02",4.00,3.40,10.9,127,12.10
"SP",1982,"1982-12-02",5.00,3.40,10.9,131,8.80
"SP",1982,"1982-12-02",6.00,3.40,10.8,142,7.05
"SP",1982,"1982-12-02",7.00,3.40,10.8,142,4.90
"SP",1982,"1982-12-02",8.00,3.40,10.8,144,3.40
"SP",1982,"1982-12-02",9.00,3.50,10.7,132,2.13
"SP",1982,"1982-12-02",10.00,3.50,10.7,138,1.69
"SP",1982,"1982-12-02",11.00,3.50,10.6,153,1.35
"SP",1982,"1982-12-02",12.00,3.50,10.6,165,1.08
"SP",1982,"1982-12-02",13.00,3.50,10.6,177,0.82
"SP",1982,"1982-12-02",14.00,3.50,10.6,166,0.62
"SP",1982,"1982-12-02",15.00,3.60,10.5,171,0.44
"SP",1982,"1982-12-02",16.00,3.60,10.5,187,0.32
"SP",1982,"1982-12-02",17.00,3.70,10.4,152,0.24
"SP",1982,"1982-12-02",18.00,3.70,10.1,123,0.09
"SP",1983,"1983-01-13",0.00,0.60,13.1,,
"SP",1983,"1983-01-13",1.00,2.30,12.0,,
"SP",1983,"1983-01-13",2.00,3.20,11.4,,
"SP",1983,"1983-01-13",3.00,3.30,11.2,,
"SP",1983,"1983-01-13",3.00,,,,
"SP",1983,"1983-01-13",4.00,3.30,11.2,,
"SP",1983,"1983-01-13",5.00,3.40,11.2,,
"SP",1983,"1983-01-13",6.00,3.40,11.0,,
"SP",1983,"1983-01-13",7.00,3.50,10.9,,
"SP",1983,"1983-01-13",8.00,3.50,10.9,,
"SP",1983,"1983-01-13",9.00,3.50,10.9,,
"SP",1983,"1983-01-13",10.00,3.60,10.6,,
"SP",1983,"1983-01-13",11.00,3.60,10.8,,
"SP",1983,"1983-01-13",12.00,3.60,10.6,,
"SP",1983,"1983-01-13",13.00,3.60,10.4,,
"SP",1983,"1983-01-13",14.00,3.70,10.0,,
"SP",1983,"1983-01-13",15.00,3.70,9.0,,
"SP",1983,"1983-01-13",16.00,3.80,7.2,,
"SP",1983,"1983-01-13",17.00,3.90,5.6,,
"SP",1983,"1983-01-13",18.00,4.10,2.0,,
"SP",1983,"1983-02-24",0.00,0.30,11.0,,
"SP",1983,"1983-02-24",1.00,1.60,10.9,,
"SP",1983,"1983-02-24",2.00,2.80,10.3,,
"SP",1983,"1983-02-24",3.00,3.20,10.0,,
"SP",1983,"1983-02-24",4.00,3.30,9.7,,
"SP",1983,"1983-02-24",5.00,3.30,9.6,,
"SP",1983,"1983-02-24",6.00,3.40,9.5,,
"SP",1983,"1983-02-24",7.00,3.40,9.4,,
"SP",1983,"1983-02-24",8.00,3.40,9.3,,
"SP",1983,"1983-02-24",9.00,3.40,9.1,,
"SP",1983,"1983-02-24",10.00,3.50,9.0,,
"SP",1983,"1983-02-24",11.00,3.50,8.6,,
"SP",1983,"1983-02-24",12.00,3.50,8.5,,
"SP",1983,"1983-02-24",13.00,3.50,8.2,,
"SP",1983,"1983-02-24",14.00,3.50,7.6,,
"SP",1983,"1983-02-24",15.00,3.60,6.3,,
"SP",1983,"1983-02-24",16.00,3.70,4.2,,
"SP",1983,"1983-02-24",17.00,3.80,4.1,,
"SP",1983,"1983-02-24",18.00,4.10,0.6,,
"SP",1983,"1983-03-28",0.00,0.40,,,
"SP",1983,"1983-03-28",1.00,1.90,11.7,,
"SP",1983,"1983-03-28",2.00,3.60,10.4,,
"SP",1983,"1983-03-28",3.00,3.70,10.2,,
"SP",1983,"1983-03-28",4.00,3.70,10.0,,
"SP",1983,"1983-03-28",5.00,3.70,10.0,,
"SP",1983,"1983-03-28",6.00,3.70,9.9,,
"SP",1983,"1983-03-28",7.00,3.70,9.8,,
"SP",1983,"1983-03-28",8.00,3.70,9.4,,
"SP",1983,"1983-03-28",9.00,3.70,8.9,,
"SP",1983,"1983-03-28",10.00,3.80,8.5,,
"SP",1983,"1983-03-28",11.00,3.80,8.2,,
"SP",1983,"1983-03-28",12.00,3.80,8.2,,
"SP",1983,"1983-03-28",13.00,3.80,7.1,,
"SP",1983,"1983-03-28",14.00,3.90,5.6,,
"SP",1983,"1983-03-28",15.00,3.90,4.6,,
"SP",1983,"1983-03-28",16.00,3.90,3.1,,
"SP",1983,"1983-03-28",17.00,4.00,0.6,,
"SP",1983,"1983-03-28",18.00,4.20,0.2,,
"SP",1983,"1983-03-28",18.00,,,,
"SP",1983,"1983-03-28",19.00,4.40,0.0,,
"SP",1983,"1983-05-11",0.00,8.70,11.1,1570,1350.00
"SP",1983,"1983-05-11",1.00,8.60,11.2,1540,750.00
"SP",1983,"1983-05-11",2.00,8.50,11.2,1540,440.00
"SP",1983,"1983-05-11",3.00,8.30,11.2,1540,265.00
"SP",1983,"1983-05-11",4.00,8.10,11.2,1540,168.00
"SP",1983,"1983-05-11",5.00,7.90,11.1,1520,103.00
"SP",1983,"1983-05-11",6.00,7.60,10.9,1520,67.00
"SP",1983,"1983-05-11",7.00,7.50,10.9,1530,40.00
"SP",1983,"1983-05-11",8.00,6.60,10.2,1530,25.20
"SP",1983,"1983-05-11",9.00,6.30,9.7,1570,17.20
"SP",1983,"1983-05-11",10.00,5.80,8.9,1560,10.70
"SP",1983,"1983-05-11",11.00,5.70,8.7,1570,7.05
"SP",1983,"1983-05-11",12.00,5.50,8.3,1570,4.40
"SP",1983,"1983-05-11",12.00,,,,
"SP",1983,"1983-05-11",13.00,5.50,8.1,1560,2.57
"SP",1983,"1983-05-11",14.00,5.40,8.0,1590,1.64
"SP",1983,"1983-05-11",15.00,5.40,7.9,1580,1.00
"SP",1983,"1983-05-11",16.00,5.40,7.8,1580,0.64
"SP",1983,"1983-05-11",17.00,5.30,7.8,1630,0.39
"SP",1983,"1983-05-11",18.00,5.30,7.6,1620,0.24
"SP",1983,"1983-05-25",0.00,11.80,11.1,1750,1575.00
"SP",1983,"1983-05-25",1.00,11.80,11.2,1775,900.00
"SP",1983,"1983-05-25",2.00,11.80,11.2,1800,400.00
"SP",1983,"1983-05-25",3.00,11.80,11.3,1725,400.00
"SP",1983,"1983-05-25",4.00,11.70,11.4,1725,195.00
"SP",1983,"1983-05-25",5.00,11.70,11.3,1750,125.00
"SP",1983,"1983-05-25",6.00,11.30,11.4,1800,110.00
"SP",1983,"1983-05-25",7.00,10.20,12.1,1665,65.00
"SP",1983,"1983-05-25",8.00,8.40,12.0,1750,39.00
"SP",1983,"1983-05-25",9.00,7.50,11.6,1725,27.20
"SP",1983,"1983-05-25",10.00,7.10,10.0,1750,20.05
"SP",1983,"1983-05-25",11.00,6.00,8.2,1750,14.40
"SP",1983,"1983-05-25",12.00,5.80,7.6,1750,9.00
"SP",1983,"1983-05-25",13.00,5.70,7.3,1750,6.48
"SP",1983,"1983-05-25",14.00,5.70,7.3,1750,4.35
"SP",1983,"1983-05-25",15.00,5.70,7.3,1750,2.65
"SP",1983,"1983-05-25",15.00,,,,
"SP",1983,"1983-05-25",16.00,5.60,7.0,1725,1.70
"SP",1983,"1983-05-25",17.00,5.50,6.7,1750,1.10
"SP",1983,"1983-05-25",18.00,5.40,6.4,1750,0.70
"SP",1983,"1983-05-25",19.00,5.40,6.2,1750,0.30
"SP",1983,"1983-06-09",0.00,14.30,10.0,1680,1500.00
"SP",1983,"1983-06-09",1.00,14.20,10.2,1690,1300.00
"SP",1983,"1983-06-09",2.00,14.00,10.2,1710,550.00
"SP",1983,"1983-06-09",3.00,13.90,10.2,1710,480.00
"SP",1983,"1983-06-09",4.00,13.70,10.4,1710,370.00
"SP",1983,"1983-06-09",5.00,13.00,10.6,1710,245.00
"SP",1983,"1983-06-09",6.00,12.00,10.8,1710,175.00
"SP",1983,"1983-06-09",7.00,11.30,11.1,1710,124.00
"SP",1983,"1983-06-09",8.00,10.80,11.2,1710,72.00
"SP",1983,"1983-06-09",9.00,9.40,11.3,1710,48.00
"SP",1983,"1983-06-09",10.00,7.20,11.2,1710,21.80
"SP",1983,"1983-06-09",11.00,6.60,8.1,1710,12.60
"SP",1983,"1983-06-09",12.00,6.00,7.4,1710,8.35
"SP",1983,"1983-06-09",13.00,5.80,6.7,1710,7.00
"SP",1983,"1983-06-09",14.00,5.80,6.5,1710,5.15
"SP",1983,"1983-06-09",15.00,5.70,6.3,1710,3.25
"SP",1983,"1983-06-09",16.00,5.70,6.2,1710,1.78
"SP",1983,"1983-06-09",17.00,5.50,5.9,1710,0.90
"SP",1983,"1983-06-09",18.00,5.40,5.1,1710,0.34
"SP",1983,"1983-06-09",18.00,,,,
"SP",1983,"1983-06-21",0.00,21.30,8.7,560,350.00
"SP",1983,"1983-06-21",1.00,21.20,9.0,570,280.00
"SP",1983,"1983-06-21",2.00,21.00,9.1,565,190.00
"SP",1983,"1983-06-21",3.00,20.00,9.2,590,155.00
"SP",1983,"1983-06-21",4.00,18.90,9.4,590,124.00
"SP",1983,"1983-06-21",5.00,17.70,9.8,590,94.00
"SP",1983,"1983-06-21",6.00,14.20,11.0,590,72.20
"SP",1983,"1983-06-21",7.00,12.10,11.2,595,52.20
"SP",1983,"1983-06-21",8.00,10.90,11.4,590,40.00
"SP",1983,"1983-06-21",9.00,9.70,11.7,605,27.90
"SP",1983,"1983-06-21",10.00,8.30,11.8,600,19.40
"SP",1983,"1983-06-21",10.00,,,,
"SP",1983,"1983-06-21",11.00,7.50,11.2,610,10.50
"SP",1983,"1983-06-21",12.00,6.90,9.7,618,6.00
"SP",1983,"1983-06-21",13.00,6.30,6.8,620,2.90
"SP",1983,"1983-06-21",14.00,6.00,6.0,620,1.95
"SP",1983,"1983-06-21",15.00,5.90,5.5,620,1.25
"SP",1983,"1983-06-21",16.00,5.70,4.8,625,0.62
"SP",1983,"1983-06-21",17.00,5.60,4.0,620,0.36
"SP",1983,"1983-06-21",18.00,5.60,2.8,640,0.18
"SP",1983,"1983-06-21",19.00,5.50,1.1,,
"SP",1983,"1983-07-08",0.00,22.70,8.6,1550,1450.00
"SP",1983,"1983-07-08",1.00,22.40,8.6,1550,1000.00
"SP",1983,"1983-07-08",2.00,22.20,8.7,1550,750.00
"SP",1983,"1983-07-08",3.00,22.10,8.7,1550,380.00
"SP",1983,"1983-07-08",4.00,22.00,8.8,1550,280.00
"SP",1983,"1983-07-08",5.00,21.70,8.8,1550,205.00
"SP",1983,"1983-07-08",5.00,,,,
"SP",1983,"1983-07-08",6.00,17.90,11.4,1550,175.00
"SP",1983,"1983-07-08",7.00,14.00,11.5,1550,125.00
"SP",1983,"1983-07-08",8.00,12.00,11.6,1550,85.00
"SP",1983,"1983-07-08",9.00,10.70,11.9,1550,59.90
"SP",1983,"1983-07-08",10.00,8.90,11.9,1550,40.50
"SP",1983,"1983-07-08",11.00,8.20,11.4,1550,26.50
"SP",1983,"1983-07-08",12.00,6.90,8.1,1550,17.40
"SP",1983,"1983-07-08",13.00,6.50,6.0,1550,13.50
"SP",1983,"1983-07-08",14.00,6.10,5.2,1550,9.45
"SP",1983,"1983-07-08",15.00,5.80,4.2,1550,6.15
"SP",1983,"1983-07-08",16.00,5.80,3.5,1550,3.72
"SP",1983,"1983-07-08",17.00,5.70,2.0,1550,2.30
"SP",1983,"1983-07-08",18.00,5.70,1.0,1550,1.09
"SP",1983,"1983-07-08",19.00,5.60,0.4,1550,0.39
"SP",1983,"1983-07-21",0.00,26.40,8.2,1790,1550.00
"SP",1983,"1983-07-21",0.00,,,,
"SP",1983,"1983-07-21",1.00,26.30,8.2,1750,1300.00
"SP",1983,"1983-07-21",2.00,26.20,8.2,1750,850.00
"SP",1983,"1983-07-21",3.00,26.10,8.3,1750,680.00
"SP",1983,"1983-07-21",4.00,24.70,9.3,1750,470.00
"SP",1983,"1983-07-21",5.00,22.50,9.7,1775,360.00
"SP",1983,"1983-07-21",6.00,19.40,12.8,1750,275.00
"SP",1983,"1983-07-21",7.00,15.20,12.6,1750,175.00
"SP",1983,"1983-07-21",8.00,12.70,12.7,1800,115.00
"SP",1983,"1983-07-21",9.00,10.50,12.6,1790,83.50
"SP",1983,"1983-07-21",10.00,9.50,12.6,1775,60.50
"SP",1983,"1983-07-21",11.00,8.00,10.8,1800,42.80
"SP",1983,"1983-07-21",12.00,7.10,7.8,1775,30.00
"SP",1983,"1983-07-21",13.00,6.50,5.6,1790,20.60
"SP",1983,"1983-07-21",14.00,6.10,4.8,1800,15.80
"SP",1983,"1983-07-21",15.00,6.10,4.7,1790,12.00
"SP",1983,"1983-07-21",16.00,5.80,3.3,1800,7.85
"SP",1983,"1983-07-21",17.00,5.60,1.0,1800,4.92
"SP",1983,"1983-07-21",18.00,5.50,0.6,1800,2.33
"SP",1983,"1983-07-21",19.00,5.40,0.2,,
"SP",1983,"1983-08-01",0.00,24.60,8.8,1860,1600.00
"SP",1983,"1983-08-01",1.00,24.60,8.9,1860,1100.00
"SP",1983,"1983-08-01",2.00,24.50,9.0,1850,950.00
"SP",1983,"1983-08-01",3.00,24.50,9.0,1850,700.00
"SP",1983,"1983-08-01",4.00,24.50,9.0,1850,470.00
"SP",1983,"1983-08-01",5.00,24.40,9.0,1870,400.00
"SP",1983,"1983-08-01",6.00,20.60,13.3,1870,290.00
"SP",1983,"1983-08-01",7.00,15.90,13.7,1850,210.00
"SP",1983,"1983-08-01",8.00,13.20,14.0,1850,155.00
"SP",1983,"1983-08-01",9.00,11.20,14.1,1860,100.00
"SP",1983,"1983-08-01",10.00,9.10,13.6,1860,67.50
"SP",1983,"1983-08-01",11.00,7.90,11.3,1850,50.00
"SP",1983,"1983-08-01",12.00,6.90,7.0,1850,33.20
"SP",1983,"1983-08-01",13.00,6.30,5.6,1850,23.50
"SP",1983,"1983-08-01",14.00,5.90,4.5,1850,18.60
"SP",1983,"1983-08-01",15.00,5.80,2.8,1850,14.20
"SP",1983,"1983-08-01",16.00,5.70,0.4,1850,10.50
"SP",1983,"1983-08-01",17.00,5.50,0.3,1850,6.51
"SP",1983,"1983-08-01",18.00,5.50,0.2,1850,3.25
"SP",1983,"1983-08-01",19.00,5.50,0.2,,
"SP",1983,"1983-08-16",0.00,25.10,9.3,800,610.00
"SP",1983,"1983-08-16",1.00,24.40,9.5,740,340.00
"SP",1983,"1983-08-16",2.00,24.00,9.6,735,280.00
"SP",1983,"1983-08-16",3.00,23.70,9.9,740,226.00
"SP",1983,"1983-08-16",4.00,23.50,10.0,740,181.00
"SP",1983,"1983-08-16",5.00,23.30,10.1,740,149.00
"SP",1983,"1983-08-16",6.00,22.90,10.3,740,119.00
"SP",1983,"1983-08-16",7.00,18.70,13.7,740,88.00
"SP",1983,"1983-08-16",8.00,15.00,14.3,740,65.90
"SP",1983,"1983-08-16",8.00,,,,
"SP",1983,"1983-08-16",9.00,12.10,14.8,720,48.90
"SP",1983,"1983-08-16",10.00,10.40,15.0,710,36.00
"SP",1983,"1983-08-16",11.00,8.60,11.0,710,24.00
"SP",1983,"1983-08-16",12.00,7.60,9.7,690,16.50
"SP",1983,"1983-08-16",13.00,6.80,5.8,690,10.80
"SP",1983,"1983-08-16",14.00,6.30,4.9,670,7.70
"SP",1983,"1983-08-16",15.00,6.10,3.7,670,5.80
"SP",1983,"1983-08-16",16.00,5.80,0.6,660,4.45
"SP",1983,"1983-08-16",17.00,5.70,0.4,660,2.54
"SP",1983,"1983-08-16",18.00,5.60,0.2,650,1.23
"SP",1983,"1983-09-06",0.00,22.90,7.6,,
"SP",1983,"1983-09-06",1.00,22.90,7.5,,
"SP",1983,"1983-09-06",2.00,22.90,7.5,,
"SP",1983,"1983-09-06",3.00,22.90,7.5,,
"SP",1983,"1983-09-06",4.00,22.90,7.5,,
"SP",1983,"1983-09-06",5.00,22.90,7.5,,
"SP",1983,"1983-09-06",5.00,,,,
"SP",1983,"1983-09-06",6.00,22.90,7.4,,
"SP",1983,"1983-09-06",7.00,22.70,7.6,,
"SP",1983,"1983-09-06",8.00,17.20,11.5,,
"SP",1983,"1983-09-06",8.00,,,,
"SP",1983,"1983-09-06",9.00,13.40,11.9,,
"SP",1983,"1983-09-06",10.00,11.60,11.5,,
"SP",1983,"1983-09-06",11.00,9.50,10.3,,
"SP",1983,"1983-09-06",12.00,8.10,7.5,,
"SP",1983,"1983-09-06",13.00,7.00,4.2,,
"SP",1983,"1983-09-06",14.00,6.40,2.2,,
"SP",1983,"1983-09-06",15.00,6.10,0.5,,
"SP",1983,"1983-09-06",16.00,5.90,0.1,,
"SP",1983,"1983-09-06",17.00,5.80,0.1,,
"SP",1983,"1983-09-06",18.00,5.70,0.1,,
"SP",1983,"1983-09-27",0.00,16.30,8.8,740,580.00
"SP",1983,"1983-09-27",1.00,16.20,8.8,772,400.00
"SP",1983,"1983-09-27",2.00,16.00,8.8,735,280.00
"SP",1983,"1983-09-27",3.00,15.50,8.8,725,200.00
"SP",1983,"1983-09-27",4.00,15.40,8.8,718,153.00
"SP",1983,"1983-09-27",5.00,15.20,8.8,730,107.00
"SP",1983,"1983-09-27",6.00,15.10,8.8,735,77.00
"SP",1983,"1983-09-27",7.00,15.00,8.7,729,57.50
"SP",1983,"1983-09-27",8.00,14.90,8.7,710,43.00
"SP",1983,"1983-09-27",9.00,14.80,8.7,725,33.20
"SP",1983,"1983-09-27",10.00,13.00,10.0,698,25.10
"SP",1983,"1983-09-27",11.00,10.30,9.8,715,18.10
"SP",1983,"1983-09-27",12.00,8.40,6.9,676,13.20
"SP",1983,"1983-09-27",13.00,7.20,4.1,695,9.10
"SP",1983,"1983-09-27",14.00,6.50,1.6,705,6.60
"SP",1983,"1983-09-27",15.00,6.20,0.2,725,4.73
"SP",1983,"1983-09-27",15.00,,,,
"SP",1983,"1983-09-27",16.00,6.00,0.1,695,3.03
"SP",1983,"1983-09-27",17.00,5.90,0.1,690,0.44
"SP",1983,"1983-09-27",18.00,5.80,0.1,678,0.16
"SP",1983,"1983-10-17",0.00,11.60,9.0,990,740.00
"SP",1983,"1983-10-17",0.00,,,,
"SP",1983,"1983-10-17",1.00,11.50,9.0,990,530.00
"SP",1983,"1983-10-17",2.00,11.50,9.0,990,320.00
"SP",1983,"1983-10-17",3.00,11.40,8.9,990,240.00
"SP",1983,"1983-10-17",4.00,11.30,8.9,990,155.00
"SP",1983,"1983-10-17",5.00,11.30,8.8,990,103.00
"SP",1983,"1983-10-17",6.00,11.30,8.8,990,71.00
"SP",1983,"1983-10-17",7.00,11.30,8.8,990,51.50
"SP",1983,"1983-10-17",8.00,11.30,8.8,990,38.00
"SP",1983,"1983-10-17",9.00,11.20,8.8,990,29.00
"SP",1983,"1983-10-17",10.00,11.20,8.8,990,21.30
"SP",1983,"1983-10-17",11.00,11.10,8.6,990,15.70
"SP",1983,"1983-10-17",12.00,10.80,8.1,990,11.60
"SP",1983,"1983-10-17",13.00,7.70,3.3,990,8.70
"SP",1983,"1983-10-17",14.00,6.70,0.5,990,6.10
"SP",1983,"1983-10-17",15.00,6.40,0.3,990,4.05
"SP",1983,"1983-10-17",16.00,6.10,0.3,990,1.13
"SP",1983,"1983-10-17",17.00,5.90,0.3,990,0.31
"SP",1983,"1983-10-17",18.00,5.90,0.3,990,0.03
"SP",1983,"1983-11-02",0.00,9.40,8.6,249,193.00
"SP",1983,"1983-11-02",1.00,9.40,8.8,246,80.50
"SP",1983,"1983-11-02",2.00,9.30,8.8,245,54.80
"SP",1983,"1983-11-02",3.00,9.30,8.8,243,43.80
"SP",1983,"1983-11-02",4.00,9.30,8.8,250,33.60
"SP",1983,"1983-11-02",5.00,9.30,8.7,249,25.60
"SP",1983,"1983-11-02",6.00,9.20,8.7,256,18.60
"SP",1983,"1983-11-02",7.00,9.20,8.7,258,13.80
"SP",1983,"1983-11-02",8.00,9.20,8.6,260,9.90
"SP",1983,"1983-11-02",9.00,9.10,8.6,260,7.35
"SP",1983,"1983-11-02",10.00,9.10,8.5,265,5.42
"SP",1983,"1983-11-02",11.00,9.10,8.5,267,4.05
"SP",1983,"1983-11-02",12.00,9.10,8.4,282,3.05
"SP",1983,"1983-11-02",13.00,9.10,8.4,288,2.82
"SP",1983,"1983-11-02",14.00,9.10,8.3,305,1.76
"SP",1983,"1983-11-02",15.00,6.80,0.1,308,1.32
"SP",1983,"1983-11-02",16.00,6.10,0.1,318,0.47
"SP",1983,"1983-11-02",17.00,6.00,0.1,328,0.11
"SP",1983,"1983-11-02",18.00,5.90,0.1,344,0.02
"SP",1983,"1983-11-15",0.00,6.10,8.7,145,115.00
"SP",1983,"1983-11-15",1.00,6.10,8.5,135,30.00
"SP",1983,"1983-11-15",2.00,6.10,8.4,134,20.50
"SP",1983,"1983-11-15",3.00,6.10,8.3,136,12.80
"SP",1983,"1983-11-15",4.00,6.10,8.2,124,7.80
"SP",1983,"1983-11-15",5.00,6.10,8.2,122,4.95
"SP",1983,"1983-11-15",6.00,6.10,8.1,123,3.05
"SP",1983,"1983-11-15",7.00,6.10,8.1,120,1.75
"SP",1983,"1983-11-15",8.00,6.10,8.0,122,1.12
"SP",1983,"1983-11-15",9.00,6.10,8.0,125,0.70
"SP",1983,"1983-11-15",10.00,6.10,8.0,122,0.42
"SP",1983,"1983-11-15",11.00,6.10,8.0,119,0.25
"SP",1983,"1983-11-15",12.00,6.10,8.0,119,0.15
"SP",1983,"1983-11-15",13.00,6.10,8.0,126,0.08
"SP",1983,"1983-11-15",14.00,6.00,8.0,120,0.05
"SP",1983,"1983-11-15",15.00,6.00,7.9,122,0.03
"SP",1983,"1983-11-15",16.00,6.00,7.9,112,0.02
"SP",1983,"1983-11-15",17.00,6.00,7.9,110,0.01
"SP",1983,"1983-11-15",18.00,6.00,7.9,110,0.00
"SP",1983,"1983-11-15",18.00,,,,
"SP",1983,"1983-11-29",0.00,3.10,10.6,225,200.00
"SP",1983,"1983-11-29",1.00,3.00,10.5,230,84.00
"SP",1983,"1983-11-29",2.00,3.10,10.5,245,58.00
"SP",1983,"1983-11-29",3.00,3.10,10.4,250,40.00
"SP",1983,"1983-11-29",4.00,3.00,10.2,255,29.50
"SP",1983,"1983-11-29",5.00,3.00,10.3,260,20.30
"SP",1983,"1983-11-29",6.00,3.10,10.2,260,14.00
"SP",1983,"1983-11-29",7.00,3.10,10.2,260,9.80
"SP",1983,"1983-11-29",8.00,3.10,10.2,260,6.80
"SP",1983,"1983-11-29",9.00,3.10,10.2,260,4.60
"SP",1983,"1983-11-29",10.00,3.00,10.2,260,3.20
"SP",1983,"1983-11-29",11.00,3.00,10.1,260,2.15
"SP",1983,"1983-11-29",12.00,3.10,10.1,265,1.55
"SP",1983,"1983-11-29",13.00,3.00,10.1,270,1.10
"SP",1983,"1983-11-29",14.00,3.10,10.1,290,0.80
"SP",1983,"1983-11-29",15.00,3.10,10.0,310,0.60
"SP",1983,"1983-11-29",16.00,3.10,10.1,300,0.44
"SP",1983,"1983-11-29",17.00,3.10,10.0,310,0.30
"SP",1983,"1983-11-29",18.00,3.20,10.0,310,0.20
