lakeid,year4,sampledate,depth,deck,light,frlight
SP,2016,2016-01-21,0.00,266,21.01,0.079049
SP,2016,2016-01-21,2.00,266,8.25,0.031044
SP,2016,2016-01-21,4.00,264,2.93,0.011111
SP,2016,2016-01-21,6.00,262,1.30,0.004975
SP,2016,2016-01-21,8.00,259,0.63,0.002435
SP,2016,2016-01-21,10.00,,,
SP,2016,2016-01-21,12.00,,,
SP,2016,2016-01-21,14.00,,,
SP,2016,2016-01-21,16.00,,,
SP,2016,2016-01-21,18.00,,,
SP,2016,2016-03-07,0.00,962,268.95,0.279710
SP,2016,2016-03-07,1.00,932,194.61,0.208910
SP,2016,2016-03-07,3.00,986,84.11,0.085332
SP,2016,2016-03-07,5.00,1025,41.24,0.040219
SP,2016,2016-03-07,7.00,1016,20.53,0.020206
SP,2016,2016-03-07,9.00,941,10.14,0.010783
SP,2016,2016-03-07,11.00,887,5.65,0.006377
SP,2016,2016-03-07,13.00,865,3.45,0.003984
SP,2016,2016-03-07,15.00,869,2.07,0.002379
SP,2016,2016-03-07,17.00,880,0.82,0.000936
SP,2016,2016-04-26,0.00,1509,1028.70,0.682630
SP,2016,2016-04-26,2.00,965,195.26,0.202380
SP,2016,2016-04-26,4.00,956,63.70,0.066621
SP,2016,2016-04-26,6.00,823,20.21,0.024567
SP,2016,2016-04-26,8.00,1032,10.09,0.009782
SP,2016,2016-04-26,10.00,733,3.39,0.004625
SP,2016,2016-04-26,11.00,720,2.17,0.003017
SP,2016,2016-04-26,13.00,895,1.11,0.001236
SP,2016,2016-04-26,15.00,1175,0.53,0.000450
SP,2016,2016-04-26,17.00,,,
SP,2016,2016-05-10,0.00,273,175.30,0.642550
SP,2016,2016-05-10,2.00,296,59.67,0.201300
SP,2016,2016-05-10,3.00,,,
SP,2016,2016-05-10,5.00,293,18.65,0.063615
SP,2016,2016-05-10,7.00,285,7.69,0.027003
SP,2016,2016-05-10,9.00,282,2.84,0.010075
SP,2016,2016-05-10,11.00,280,1.14,0.004077
SP,2016,2016-05-10,13.00,275,0.44,0.001592
SP,2016,2016-05-10,15.00,,,
SP,2016,2016-05-10,17.00,,,
SP,2016,2016-05-24,0.00,211,120.73,0.572090
SP,2016,2016-05-24,2.00,213,51.08,0.239580
SP,2016,2016-05-24,4.00,217,27.12,0.125060
SP,2016,2016-05-24,6.00,213,13.52,0.063353
SP,2016,2016-05-24,8.00,213,6.52,0.030668
SP,2016,2016-05-24,10.00,220,3.03,0.013756
SP,2016,2016-05-24,12.00,237,1.31,0.005548
SP,2016,2016-05-24,13.00,245,0.86,0.003529
SP,2016,2016-05-24,15.00,,,
SP,2016,2016-05-24,17.00,,,
SP,2016,2016-06-06,0.00,255,135.15,0.529170
SP,2016,2016-06-06,2.00,252,48.98,0.194110
SP,2016,2016-06-06,4.00,259,25.59,0.098903
SP,2016,2016-06-06,6.00,261,13.68,0.052414
SP,2016,2016-06-06,8.00,293,7.51,0.025640
SP,2016,2016-06-06,9.00,330,5.94,0.017915
SP,2016,2016-06-06,11.00,410,3.51,0.008572
SP,2016,2016-06-06,13.00,494,1.88,0.003799
SP,2016,2016-06-06,15.00,563,0.75,0.001331
SP,2016,2016-06-06,17.00,,,
SP,2016,2016-06-20,0.00,1466,1128.10,0.769790
SP,2016,2016-06-20,2.00,1483,453.22,0.305620
SP,2016,2016-06-20,4.00,1529,171.58,0.112220
SP,2016,2016-06-20,6.00,1524,77.52,0.050870
SP,2016,2016-06-20,8.00,1548,32.23,0.020826
SP,2016,2016-06-20,10.00,1537,17.11,0.011129
SP,2016,2016-06-20,12.00,1439,7.39,0.005138
SP,2016,2016-06-20,14.00,1522,3.43,0.002255
SP,2016,2016-06-20,15.00,,,
SP,2016,2016-06-20,17.00,,,
SP,2016,2016-07-06,0.00,1912,1378.50,0.720860
SP,2016,2016-07-06,2.00,1823,685.83,0.376360
SP,2016,2016-07-06,3.00,,,
SP,2016,2016-07-06,5.00,2074,213.39,0.102880
SP,2016,2016-07-06,7.00,2102,94.89,0.045152
SP,2016,2016-07-06,9.00,2158,50.93,0.023602
SP,2016,2016-07-06,11.00,570,5.24,0.009197
SP,2016,2016-07-06,13.00,694,2.92,0.004208
SP,2016,2016-07-06,15.00,1844,3.42,0.001855
SP,2016,2016-07-06,17.00,654,0.19,0.000296
SP,2016,2016-07-21,0.00,1546,1030.00,0.666580
SP,2016,2016-07-21,2.00,1631,405.76,0.248780
SP,2016,2016-07-21,4.00,1622,247.64,0.152670
SP,2016,2016-07-21,6.00,1623,129.64,0.079889
SP,2016,2016-07-21,8.00,1606,64.39,0.040101
SP,2016,2016-07-21,9.00,1596,42.77,0.026798
SP,2016,2016-07-21,11.00,1574,21.81,0.013859
SP,2016,2016-07-21,13.00,1596,10.72,0.006715
SP,2016,2016-07-21,15.00,1595,4.01,0.002515
SP,2016,2016-07-21,16.00,1605,1.82,0.001133
SP,2016,2016-07-21,18.00,,,
SP,2016,2016-08-02,1.00,679,196.24,0.288940
SP,2016,2016-08-02,3.00,645,96.19,0.149100
SP,2016,2016-08-02,5.00,669,57.70,0.086249
SP,2016,2016-08-02,7.00,646,34.74,0.053747
SP,2016,2016-08-02,9.00,639,18.74,0.029315
SP,2016,2016-08-02,11.00,640,9.74,0.015223
SP,2016,2016-08-02,12.00,,,
SP,2016,2016-08-02,14.00,616,2.76,0.004484
SP,2016,2016-08-02,16.00,617,0.78,0.001259
SP,2016,2016-08-02,18.00,,,
SP,2016,2016-08-18,1.00,1352,575.81,0.425930
SP,2016,2016-08-18,3.00,1330,345.75,0.260050
SP,2016,2016-08-18,5.00,1317,171.90,0.130490
SP,2016,2016-08-18,7.00,1304,92.04,0.070573
SP,2016,2016-08-18,8.00,,,
SP,2016,2016-08-18,10.00,1338,35.30,0.026437
SP,2016,2016-08-18,12.00,696,7.11,0.010213
SP,2016,2016-08-18,14.00,785,3.94,0.005013
SP,2016,2016-08-18,16.00,1378,2.68,0.001947
SP,2016,2016-08-18,18.00,,,
SP,2016,2016-08-30,1.00,515,135.49,0.262850
SP,2016,2016-08-30,3.00,443,69.74,0.157490
SP,2016,2016-08-30,4.00,441,52.68,0.119430
SP,2016,2016-08-30,6.00,441,29.26,0.066364
SP,2016,2016-08-30,8.00,415,15.05,0.036236
SP,2016,2016-08-30,10.00,397,7.65,0.019258
SP,2016,2016-08-30,12.00,416,3.79,0.009119
SP,2016,2016-08-30,14.00,440,1.77,0.004013
SP,2016,2016-08-30,16.00,473,0.74,0.001564
SP,2016,2016-08-30,18.00,,,
SP,2016,2016-09-12,1.00,1566,671.61,0.428840
SP,2016,2016-09-12,3.00,1570,338.07,0.215320
SP,2016,2016-09-12,5.00,1564,153.46,0.098118
SP,2016,2016-09-12,7.00,1564,86.43,0.055249
SP,2016,2016-09-12,9.00,1557,40.90,0.026266
SP,2016,2016-09-12,11.00,1561,21.43,0.013731
SP,2016,2016-09-12,13.00,1564,9.73,0.006219
SP,2016,2016-09-12,15.00,1563,3.01,0.001928
SP,2016,2016-09-12,16.00,,,
SP,2016,2016-09-12,18.00,,,
SP,2016,2016-09-28,1.00,328,57.65,0.175820
SP,2016,2016-09-28,3.00,338,42.30,0.125150
SP,2016,2016-09-28,5.00,343,27.67,0.080775
SP,2016,2016-09-28,7.00,323,14.48,0.044817
SP,2016,2016-09-28,9.00,301,6.86,0.022645
SP,2016,2016-09-28,11.00,269,3.05,0.011507
SP,2016,2016-09-28,13.00,261,1.36,0.005228
SP,2016,2016-09-28,15.00,,,
SP,2016,2016-09-28,17.00,,,
SP,2016,2016-09-28,18.00,,,
SP,2016,2016-10-12,1.00,123,26.12,0.212600
SP,2016,2016-10-12,3.00,129,21.04,0.163570
SP,2016,2016-10-12,5.00,131,12.44,0.094904
SP,2016,2016-10-12,7.00,131,7.05,0.053687
SP,2016,2016-10-12,9.00,132,4.16,0.031590
SP,2016,2016-10-12,11.00,133,2.09,0.015762
SP,2016,2016-10-12,13.00,131,1.01,0.007675
SP,2016,2016-10-12,15.00,,,
SP,2016,2016-10-12,16.00,,,
SP,2016,2016-10-12,18.00,,,
SP,2016,2016-10-24,1.00,1196,493.45,0.412850
SP,2016,2016-10-24,3.00,911,155.10,0.169270
SP,2016,2016-10-24,5.00,1149,90.05,0.078487
SP,2016,2016-10-24,7.00,281,12.11,0.043088
SP,2016,2016-10-24,9.00,308,6.36,0.020638
SP,2016,2016-10-24,11.00,335,3.49,0.010620
SP,2016,2016-10-24,13.00,1089,5.57,0.005121
SP,2016,2016-10-24,15.00,1116,2.26,0.002025
SP,2016,2016-10-24,17.00,,,
SP,2016,2016-10-24,18.00,,,
SP,2016,2016-11-16,0.00,,,
SP,2016,2016-11-16,2.00,474,67.69,0.142910
SP,2016,2016-11-16,4.00,458,33.96,0.073928
SP,2016,2016-11-16,6.00,454,16.53,0.036445
SP,2016,2016-11-16,8.00,463,7.73,0.016683
SP,2016,2016-11-16,10.00,473,3.78,0.007994
SP,2016,2016-11-16,12.00,484,1.70,0.003505
SP,2016,2016-11-16,14.00,,,
SP,2016,2016-11-16,16.00,,,
SP,2016,2016-11-16,18.00,,,
SP,2017,2017-01-17,1.00,783,5.11,0.006525
SP,2017,2017-01-17,3.00,794,2.55,0.003208
SP,2017,2017-01-17,5.00,780,1.33,0.001701
SP,2017,2017-01-17,7.00,765,0.68,0.000885
SP,2017,2017-01-17,9.00,,,
SP,2017,2017-01-17,10.00,,,
SP,2017,2017-01-17,12.00,,,
SP,2017,2017-01-17,14.00,,,
SP,2017,2017-01-17,16.00,,,
SP,2017,2017-01-17,18.00,,,
SP,2017,2017-02-22,1.00,276,78.66,0.284530
SP,2017,2017-02-22,3.00,258,35.51,0.137520
SP,2017,2017-02-22,5.00,240,17.68,0.073628
SP,2017,2017-02-22,7.00,,,
SP,2017,2017-02-22,9.00,210,4.87,0.023141
SP,2017,2017-02-22,11.00,198,2.62,0.013210
SP,2017,2017-02-22,13.00,189,1.44,0.007623
SP,2017,2017-02-22,15.00,,,
SP,2017,2017-02-22,17.00,,,
SP,2017,2017-02-22,18.00,,,
SP,2017,2017-03-27,1.00,784,246.38,0.314130
SP,2017,2017-03-27,3.00,755,93.14,0.123370
SP,2017,2017-03-27,5.00,741,40.54,0.054720
SP,2017,2017-03-27,7.00,731,20.23,0.027669
SP,2017,2017-03-27,9.00,733,10.41,0.014202
SP,2017,2017-03-27,10.00,,,
SP,2017,2017-03-27,12.00,734,4.09,0.005575
SP,2017,2017-03-27,14.00,743,2.08,0.002792
SP,2017,2017-03-27,16.00,749,0.85,0.001129
SP,2017,2017-03-27,18.00,,,
SP,2017,2017-04-17,1.00,817,231.21,0.282950
SP,2017,2017-04-17,3.00,599,54.42,0.090908
SP,2017,2017-04-17,5.00,531,19.41,0.036557
SP,2017,2017-04-17,7.00,492,7.76,0.015766
SP,2017,2017-04-17,8.00,,,
SP,2017,2017-04-17,10.00,450,1.76,0.003907
SP,2017,2017-04-17,12.00,436,0.62,0.001428
SP,2017,2017-04-17,14.00,458,0.28,0.000607
SP,2017,2017-04-17,16.00,,,
SP,2017,2017-04-17,18.00,,,
SP,2017,2017-05-02,0.00,1431,1171.50,0.818930
SP,2017,2017-05-02,2.00,1362,380.18,0.279100
SP,2017,2017-05-02,4.00,1375,163.97,0.119230
SP,2017,2017-05-02,6.00,1393,73.89,0.053054
SP,2017,2017-05-02,8.00,1457,33.56,0.023024
SP,2017,2017-05-02,10.00,1502,16.30,0.010855
SP,2017,2017-05-02,12.00,1701,9.08,0.005335
SP,2017,2017-05-02,13.00,1660,5.84,0.003520
SP,2017,2017-05-02,15.00,1682,2.87,0.001706
SP,2017,2017-05-02,17.00,1754,1.45,0.000827
SP,2017,2017-05-17,0.00,257,202.92,0.788780
SP,2017,2017-05-17,1.00,254,101.17,0.397980
SP,2017,2017-05-17,3.00,248,38.88,0.156680
SP,2017,2017-05-17,5.00,249,18.70,0.075079
SP,2017,2017-05-17,7.00,254,9.00,0.035415
SP,2017,2017-05-17,9.00,257,4.35,0.016907
SP,2017,2017-05-17,11.00,257,2.06,0.008022
SP,2017,2017-05-17,13.00,260,0.98,0.003753
SP,2017,2017-05-17,15.00,262,0.44,0.001693
SP,2017,2017-05-17,17.00,,,
SP,2017,2017-05-31,0.00,1855,1427.80,0.769410
SP,2017,2017-05-31,2.00,2017,499.47,0.247640
SP,2017,2017-05-31,4.00,2006,181.57,0.090498
SP,2017,2017-05-31,6.00,569,20.70,0.036454
SP,2017,2017-05-31,8.00,550,7.72,0.014035
SP,2017,2017-05-31,10.00,1950,14.49,0.007433
SP,2017,2017-05-31,12.00,1933,6.66,0.003443
SP,2017,2017-05-31,14.00,1980,3.34,0.001685
SP,2017,2017-05-31,16.00,582,0.41,0.000703
SP,2017,2017-05-31,18.00,,,
SP,2017,2017-06-12,0.00,1798,1304.50,0.725400
SP,2017,2017-06-12,2.00,1760,487.15,0.276840
SP,2017,2017-06-12,3.00,,,
SP,2017,2017-06-12,5.00,1766,113.81,0.063870
SP,2017,2017-06-12,7.00,1765,45.76,0.025927
SP,2017,2017-06-12,9.00,1770,20.19,0.011411
SP,2017,2017-06-12,11.00,1745,9.06,0.005176
SP,2017,2017-06-12,13.00,1789,3.88,0.002167
SP,2017,2017-06-12,15.00,1772,1.55,0.000877
SP,2017,2017-06-12,17.00,,,
SP,2017,2017-06-28,0.00,,,
SP,2017,2017-06-28,2.00,,,
SP,2017,2017-06-28,4.00,,,
SP,2017,2017-06-28,6.00,,,
SP,2017,2017-06-28,8.00,,,
SP,2017,2017-06-28,10.00,,,
SP,2017,2017-06-28,12.00,,,
SP,2017,2017-06-28,14.00,,,
SP,2017,2017-06-28,16.00,,,
SP,2017,2017-06-28,18.00,,,
SP,2017,2017-07-10,0.00,2081,1527.60,0.734210
SP,2017,2017-07-10,2.00,2078,272.34,0.130930
SP,2017,2017-07-10,4.00,2103,160.51,0.076326
SP,2017,2017-07-10,6.00,2131,69.50,0.032615
SP,2017,2017-07-10,8.00,2167,31.48,0.014525
SP,2017,2017-07-10,9.00,2010,19.37,0.009639
SP,2017,2017-07-10,11.00,443,1.37,0.003095
SP,2017,2017-07-10,13.00,,,
SP,2017,2017-07-10,15.00,,,
SP,2017,2017-07-10,17.00,,,
SP,2017,2017-07-25,0.00,511,391.15,0.764630
SP,2017,2017-07-25,2.00,460,100.06,0.217690
SP,2017,2017-07-25,4.00,459,38.17,0.083104
SP,2017,2017-07-25,6.00,465,14.29,0.030740
SP,2017,2017-07-25,8.00,481,6.64,0.013824
SP,2017,2017-07-25,9.00,476,4.52,0.009501
SP,2017,2017-07-25,11.00,,,
SP,2017,2017-07-25,13.00,,,
SP,2017,2017-07-25,15.00,,,
SP,2017,2017-07-25,17.00,,,
SP,2017,2017-08-09,0.00,836,604.83,0.723560
SP,2017,2017-08-09,2.00,933,215.81,0.231300
SP,2017,2017-08-09,4.00,1952,287.61,0.147330
SP,2017,2017-08-09,6.00,1891,116.88,0.061815
SP,2017,2017-08-09,8.00,1051,24.82,0.023607
SP,2017,2017-08-09,10.00,1463,18.61,0.012740
SP,2017,2017-08-09,12.00,1549,8.01,0.005170
SP,2017,2017-08-09,14.00,,,
SP,2017,2017-08-09,16.00,,,
SP,2017,2017-08-09,18.00,,,
SP,2017,2017-08-21,0.00,,,
SP,2017,2017-08-21,2.00,360,50.92,0.141430
SP,2017,2017-08-21,4.00,348,34.57,0.099316
SP,2017,2017-08-21,6.00,352,17.59,0.050033
SP,2017,2017-08-21,8.00,360,8.44,0.023470
SP,2017,2017-08-21,10.00,,,
SP,2017,2017-08-21,12.00,,,
SP,2017,2017-08-21,13.00,,,
SP,2017,2017-08-21,15.00,,,
SP,2017,2017-08-21,17.00,,,
SP,2017,2017-09-05,0.00,,,
SP,2017,2017-09-05,2.00,,,
SP,2017,2017-09-05,4.00,,,
SP,2017,2017-09-05,6.00,,,
SP,2017,2017-09-05,8.00,,,
SP,2017,2017-09-05,10.00,,,
SP,2017,2017-09-05,12.00,,,
SP,2017,2017-09-05,14.00,,,
SP,2017,2017-09-05,16.00,,,
SP,2017,2017-09-05,18.00,,,
SP,2017,2017-09-19,0.00,1419,1138.80,0.802900
SP,2017,2017-09-19,2.00,1408,473.35,0.336190
SP,2017,2017-09-19,4.00,1402,138.85,0.099045
SP,2017,2017-09-19,6.00,1430,97.75,0.068362
SP,2017,2017-09-19,8.00,1405,49.24,0.035041
SP,2017,2017-09-19,9.00,1412,32.88,0.023287
SP,2017,2017-09-19,11.00,1407,14.34,0.010195
SP,2017,2017-09-19,13.00,1407,6.54,0.004652
SP,2017,2017-09-19,15.00,1406,2.50,0.001776
SP,2017,2017-09-19,17.00,1417,0.51,0.000363
SP,2017,2017-10-02,0.00,497,318.91,0.642180
SP,2017,2017-10-02,2.00,458,110.89,0.242310
SP,2017,2017-10-02,4.00,431,46.99,0.108980
SP,2017,2017-10-02,6.00,425,25.60,0.060173
SP,2017,2017-10-02,8.00,421,12.56,0.029818
SP,2017,2017-10-02,9.00,421,8.89,0.021115
SP,2017,2017-10-02,11.00,412,3.94,0.009566
SP,2017,2017-10-02,13.00,401,1.80,0.004498
SP,2017,2017-10-02,15.00,387,0.80,0.002070
SP,2017,2017-10-02,17.00,,,
SP,2017,2017-10-17,0.00,516,320.55,0.621030
SP,2017,2017-10-17,2.00,481,111.14,0.230850
SP,2017,2017-10-17,4.00,512,51.74,0.101000
SP,2017,2017-10-17,6.00,544,24.33,0.044772
SP,2017,2017-10-17,8.00,570,10.98,0.019292
SP,2017,2017-10-17,10.00,554,4.73,0.008545
SP,2017,2017-10-17,11.00,529,3.34,0.006309
SP,2017,2017-10-17,13.00,478,1.61,0.003370
SP,2017,2017-10-17,15.00,477,0.67,0.001404
SP,2017,2017-10-17,17.00,,,
SP,2017,2017-11-13,0.00,320,186.47,0.581930
SP,2017,2017-11-13,2.00,306,31.34,0.102150
SP,2017,2017-11-13,4.00,293,8.07,0.027509
SP,2017,2017-11-13,6.00,284,2.17,0.007638
SP,2017,2017-11-13,8.00,280,0.63,0.002237
SP,2017,2017-11-13,10.00,279,0.17,0.000612
SP,2017,2017-11-13,11.00,279,0.07,0.000262
SP,2017,2017-11-13,13.00,,,
SP,2017,2017-11-13,15.00,,,
SP,2017,2017-11-13,17.00,,,
SP,2018,2018-01-15,0.00,253,5.11,0.020197
SP,2018,2018-01-15,2.00,260,2.47,0.009506
SP,2018,2018-01-15,4.00,269,0.86,0.003216
SP,2018,2018-01-15,6.00,294,0.39,0.001345
SP,2018,2018-01-15,8.00,316,0.19,0.000593
SP,2018,2018-01-15,10.00,,,
SP,2018,2018-01-15,11.00,,,
SP,2018,2018-01-15,13.00,,,
SP,2018,2018-01-15,15.00,,,
SP,2018,2018-01-15,17.00,,,
SP,2018,2018-02-22,0.00,984,5.58,0.005671
SP,2018,2018-02-22,2.00,749,2.22,0.002960
SP,2018,2018-02-22,4.00,840,1.15,0.001371
SP,2018,2018-02-22,6.00,760,0.55,0.000723
SP,2018,2018-02-22,8.00,,,
SP,2018,2018-02-22,10.00,,,
SP,2018,2018-02-22,12.00,,,
SP,2018,2018-02-22,14.00,,,
SP,2018,2018-02-22,16.00,,,
SP,2018,2018-02-22,18.00,,,
SP,2018,2018-03-26,0.00,894,43.85,0.049038
SP,2018,2018-03-26,1.00,886,32.88,0.037115
SP,2018,2018-03-26,3.00,882,14.02,0.015895
SP,2018,2018-03-26,5.00,879,7.12,0.008103
SP,2018,2018-03-26,7.00,892,4.24,0.004753
SP,2018,2018-03-26,9.00,912,2.49,0.002736
SP,2018,2018-03-26,11.00,926,1.47,0.001592
SP,2018,2018-03-26,13.00,937,0.89,0.000946
SP,2018,2018-03-26,15.00,938,0.44,0.000469
SP,2018,2018-03-26,17.00,,,
SP,2018,2018-05-15,0.00,1222,1285.10,1.051400
SP,2018,2018-05-15,2.00,1224,347.78,0.284190
SP,2018,2018-05-15,4.00,1228,121.37,0.098874
SP,2018,2018-05-15,6.00,1242,34.26,0.027574
SP,2018,2018-05-15,8.00,1262,12.16,0.009636
SP,2018,2018-05-15,10.00,1271,4.12,0.003245
SP,2018,2018-05-15,11.00,1272,2.21,0.001733
SP,2018,2018-05-15,13.00,1279,0.59,0.000461
SP,2018,2018-05-15,15.00,,,
SP,2018,2018-05-15,17.00,,,
SP,2018,2018-05-30,0.00,850,738.26,0.871880
SP,2018,2018-05-30,1.00,791,375.35,0.474960
SP,2018,2018-05-30,3.00,717,130.71,0.182590
SP,2018,2018-05-30,5.00,841,75.47,0.089774
SP,2018,2018-05-30,7.00,824,31.21,0.037862
SP,2018,2018-05-30,9.00,908,14.64,0.016122
SP,2018,2018-05-30,11.00,818,4.85,0.005928
SP,2018,2018-05-30,13.00,755,1.63,0.002164
SP,2018,2018-05-30,15.00,,,
SP,2018,2018-05-30,17.00,,,
SP,2018,2018-06-11,0.00,502,337.02,0.671690
SP,2018,2018-06-11,2.00,510,145.36,0.285080
SP,2018,2018-06-11,4.00,522,80.21,0.153620
SP,2018,2018-06-11,5.00,,,
SP,2018,2018-06-11,7.00,536,27.51,0.051318
SP,2018,2018-06-11,9.00,546,12.18,0.022292
SP,2018,2018-06-11,11.00,551,4.89,0.008867
SP,2018,2018-06-11,13.00,559,1.74,0.003109
SP,2018,2018-06-11,15.00,,,
SP,2018,2018-06-11,17.00,,,
SP,2018,2018-06-27,0.00,2034,1765.30,0.867700
SP,2018,2018-06-27,2.00,1249,345.03,0.276210
SP,2018,2018-06-27,4.00,1103,142.23,0.128960
SP,2018,2018-06-27,6.00,1003,65.08,0.064852
SP,2018,2018-06-27,8.00,800,21.06,0.026329
SP,2018,2018-06-27,9.00,743,11.57,0.015559
SP,2018,2018-06-27,11.00,655,4.17,0.006373
SP,2018,2018-06-27,13.00,613,1.55,0.002530
SP,2018,2018-06-27,15.00,,,
SP,2018,2018-06-27,17.00,,,
SP,2018,2018-07-11,0.00,827,504.14,0.609490
SP,2018,2018-07-11,2.00,816,187.35,0.229620
SP,2018,2018-07-11,4.00,792,110.51,0.139580
SP,2018,2018-07-11,6.00,772,53.35,0.069085
SP,2018,2018-07-11,8.00,752,26.51,0.035243
SP,2018,2018-07-11,10.00,747,10.64,0.014237
SP,2018,2018-07-11,12.00,754,4.45,0.005903
SP,2018,2018-07-11,13.00,763,2.87,0.003757
SP,2018,2018-07-11,15.00,785,0.93,0.001186
SP,2018,2018-07-11,17.00,,,
SP,2018,2018-07-25,0.00,1493,1188.60,0.795080
SP,2018,2018-07-25,2.00,1537,545.97,0.355640
SP,2018,2018-07-25,4.00,1285,218.29,0.169830
SP,2018,2018-07-25,6.00,1383,116.32,0.084121
SP,2018,2018-07-25,8.00,1274,47.60,0.037360
SP,2018,2018-07-25,10.00,1122,17.96,0.016036
SP,2018,2018-07-25,11.00,1171,12.26,0.010468
SP,2018,2018-07-25,13.00,1599,7.03,0.004396
SP,2018,2018-07-25,15.00,1505,1.57,0.001043
SP,2018,2018-07-25,17.00,,,
SP,2018,2018-08-07,0.00,1254,916.82,0.731090
SP,2018,2018-08-07,2.00,1245,390.61,0.313810
SP,2018,2018-08-07,4.00,1212,155.02,0.127910
SP,2018,2018-08-07,6.00,1217,85.44,0.070198
SP,2018,2018-08-07,8.00,1261,34.85,0.027631
SP,2018,2018-08-07,9.00,1272,22.03,0.017328
SP,2018,2018-08-07,11.00,1260,8.91,0.007070
SP,2018,2018-08-07,13.00,1337,4.00,0.002991
SP,2018,2018-08-07,15.00,,,
SP,2018,2018-08-07,17.00,,,
SP,2018,2018-08-22,0.00,1818,1350.10,0.742760
SP,2018,2018-08-22,2.00,1869,620.41,0.332020
SP,2018,2018-08-22,4.00,1877,348.74,0.185850
SP,2018,2018-08-22,6.00,1875,182.04,0.097091
SP,2018,2018-08-22,8.00,1861,77.48,0.041625
SP,2018,2018-08-22,10.00,1846,34.81,0.018861
SP,2018,2018-08-22,12.00,1882,15.09,0.008020
SP,2018,2018-08-22,14.00,1951,6.07,0.003112
SP,2018,2018-08-22,15.00,,,
SP,2018,2018-08-22,17.00,,,
SP,2018,2018-09-05,0.00,137,68.58,0.511780
SP,2018,2018-09-05,2.00,133,28.15,0.211830
SP,2018,2018-09-05,4.00,303,40.62,0.134070
SP,2018,2018-09-05,6.00,163,12.33,0.075582
SP,2018,2018-09-05,8.00,390,14.39,0.036917
SP,2018,2018-09-05,10.00,226,3.39,0.015030
SP,2018,2018-09-05,12.00,222,1.42,0.006389
SP,2018,2018-09-05,14.00,,,
SP,2018,2018-09-05,15.00,,,
SP,2018,2018-09-05,17.00,,,
SP,2018,2018-09-17,0.00,1612,1029.30,0.638740
SP,2018,2018-09-17,2.00,1606,468.17,0.291680
SP,2018,2018-09-17,4.00,1584,281.25,0.177620
SP,2018,2018-09-17,6.00,1569,141.93,0.090439
SP,2018,2018-09-17,8.00,1559,66.27,0.042501
SP,2018,2018-09-17,10.00,1548,26.31,0.016999
SP,2018,2018-09-17,11.00,1524,16.84,0.011046
SP,2018,2018-09-17,13.00,1565,5.83,0.003725
SP,2018,2018-09-17,15.00,1535,1.34,0.000874
SP,2018,2018-09-17,17.00,,,
SP,2018,2018-10-02,0.00,415,259.27,0.625370
SP,2018,2018-10-02,2.00,393,88.90,0.225990
SP,2018,2018-10-02,4.00,197,24.88,0.126110
SP,2018,2018-10-02,6.00,584,39.91,0.068397
SP,2018,2018-10-02,8.00,471,17.75,0.037663
SP,2018,2018-10-02,10.00,489,8.93,0.018267
SP,2018,2018-10-02,12.00,546,4.42,0.008095
SP,2018,2018-10-02,14.00,562,1.34,0.002381
SP,2018,2018-10-02,16.00,,,
SP,2018,2018-10-02,18.00,,,
SP,2018,2018-10-15,0.00,377,208.99,0.554990
SP,2018,2018-10-15,2.00,330,55.80,0.169260
SP,2018,2018-10-15,4.00,339,37.50,0.110450
SP,2018,2018-10-15,6.00,312,17.14,0.054955
SP,2018,2018-10-15,8.00,320,9.11,0.028450
SP,2018,2018-10-15,10.00,313,4.62,0.014737
SP,2018,2018-10-15,12.00,297,1.93,0.006493
SP,2018,2018-10-15,14.00,308,0.67,0.002177
SP,2018,2018-10-15,15.00,,,
SP,2018,2018-10-15,17.00,,,
SP,2018,2018-11-12,0.00,380,223.93,0.590060
SP,2018,2018-11-12,2.00,353,36.53,0.103450
SP,2018,2018-11-12,4.00,325,12.04,0.037009
SP,2018,2018-11-12,6.00,342,4.20,0.012286
SP,2018,2018-11-12,8.00,324,1.19,0.003666
SP,2018,2018-11-12,10.00,,,
SP,2018,2018-11-12,12.00,,,
SP,2018,2018-11-12,14.00,,,
SP,2018,2018-11-12,16.00,,,
SP,2018,2018-11-12,18.00,,,
SP,2019,2019-01-22,0.00,,,
SP,2019,2019-01-22,2.00,,,
SP,2019,2019-01-22,4.00,,,
SP,2019,2019-01-22,6.00,,,
SP,2019,2019-01-22,8.00,,,
SP,2019,2019-01-22,10.00,,,
SP,2019,2019-01-22,12.00,,,
SP,2019,2019-01-22,14.00,,,
SP,2019,2019-01-22,16.00,,,
SP,2019,2019-01-22,18.00,,,
SP,2019,2019-02-19,1.00,,,
SP,2019,2019-02-19,3.00,,,
SP,2019,2019-02-19,5.00,,,
SP,2019,2019-02-19,7.00,,,
SP,2019,2019-02-19,9.00,,,
SP,2019,2019-02-19,11.00,,,
SP,2019,2019-02-19,13.00,,,
SP,2019,2019-02-19,15.00,,,
SP,2019,2019-02-19,17.00,,,
SP,2019,2019-03-28,0.00,,,
SP,2019,2019-03-28,2.00,,,
SP,2019,2019-03-28,4.00,,,
SP,2019,2019-03-28,6.00,,,
SP,2019,2019-03-28,8.00,,,
SP,2019,2019-03-28,10.00,,,
SP,2019,2019-03-28,12.00,,,
SP,2019,2019-03-28,14.00,,,
SP,2019,2019-03-28,16.00,,,
SP,2019,2019-03-28,18.00,,,
