lakeid,sampledate,wtemp,o2,o2sat,cond,frlight,chlor.surf,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,sampledate.y,avsnow,totice,whiteice,blueice,iceduration,season,bv.datePlus1.x,bv.dateMinus1.x
TB,7/25/11,11.52,1.09,13.02,NA,0.03,6.1,50.88,15.97,4.75,4.98,NA,NA,NA,NA,NA,3.5,NA,312.39,869.3,1078.07,22.43,19.36,832.61,NA,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/9/11,11.21,1.35,15.53,NA,0.04,6.3,50.61,14.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/23/11,11.24,2.24,25.66,23.64,0.04,20.9,138.38,11.57,4.76,4.98,NA,3.25,6.56,19.26,18.99,2.88,NA,264.51,986.54,1890.61,29.89,96.4,663.31,NA,NA,3.54,0.95,0.72,1.16,0.35,0.25,0.68,0.34,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,9/9/11,11.59,2.22,25.51,NA,0.04,54.6,107.02,13.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/20/11,9.77,2.79,28.54,NA,0.03,43.7,70.51,10.15,5.09,5.37,NA,3.97,3.37,27.32,24.38,39.86,NA,380.43,736.8,889.31,28.71,47.04,837.16,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/3/11,8.86,3.51,34.05,NA,0.04,48.9,59.48,12.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/18/11,7.77,3.54,32.52,NA,0.04,43.7,26.54,7.04,5.04,5.38,NA,NA,NA,NA,NA,30,NA,253.28,745.57,763.67,35.57,42.01,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/1/11,5.89,3.73,31.98,NA,0.05,51.7,27.83,4.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/11/11,4.44,3.33,27.28,24.5,0.04,20.1,16.04,3.16,5.07,5.44,51.22,NA,NA,NA,NA,115.1,NA,1421.79,915.5,1004.03,72.59,80.46,NA,NA,NA,0.39,0.45,0.94,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,1/10/12,3.08,0.59,4.65,NA,0,3.1,1.92,2.1,5.15,5.67,NA,4.6,5.76,20.83,21.71,6.28,NA,392.22,914.91,930.19,17.02,17.56,919.12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/10/12,4.4,25,16,9,125,1,1/11/12,1/9/12
TB,2/20/12,2.83,0.73,5.69,20.94,0,32.5,7.71,1.8,5.18,5.82,49.84,4.74,5.47,18.38,18.78,0,NA,403.97,909.51,915.67,22.4,33.02,653.27,NA,NA,0,0.35,1.17,1.6,0.42,0,0.57,0.43,0.07,2/20/12,9.8,35,25,10,125,1,2/21/12,2/19/12
TB,4/2/12,5.13,2.97,25.56,21.78,0.07,34,16.06,9.58,5.07,5.52,37.15,3.68,4.59,20.23,19.78,0,NA,422.72,968.22,945.31,38.23,60.02,913.86,NA,NA,0.49,0.5,1.35,1.64,0.43,0,0.46,0.43,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,4/16/12,6.02,3.84,35.11,NA,0.07,22.7,11.45,12.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/2/12,7.06,3.01,29.75,NA,0.08,4.3,4.89,7.73,5.05,5.51,NA,3.36,2.03,19.04,18.68,-7.81,NA,56.41,590.06,703.93,6.65,15,479.37,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/15/12,8.25,2.87,30.86,NA,0.08,9,23.48,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/30/12,8.82,2.48,27.29,NA,0.08,6.4,16,11.65,4.82,5.06,NA,4.59,4.81,19.61,20.11,24.76,NA,377.01,700,669.44,23.23,38.4,635.63,NA,NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/30/12,8.82,2.48,27.29,NA,0.08,6.7,16,11.65,4.82,5.06,NA,4.59,4.81,19.61,20.11,24.76,NA,377.01,700,669.44,23.23,38.4,635.63,NA,NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/11/12,10.1,2.33,27.45,NA,0.08,3.3,49.58,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/26/12,10.5,2.35,27.8,NA,0.06,7.8,100.51,0,4.9,5.23,NA,4.89,5.96,19.26,19.07,4.17,NA,285.89,599.74,704.82,24.69,52.94,800.26,NA,NA,3.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/11/12,11.69,2.17,26.8,NA,0.05,15.4,65.83,16.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/23/12,12.51,1.83,23.61,NA,0.07,3.4,73.71,32.28,4.81,5.23,NA,5.67,6.25,19.44,19.64,3.04,NA,169.84,563.28,605.33,25.92,48.48,679.85,NA,NA,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/9/12,11.43,1.74,20.36,NA,0.04,12.1,79.27,11.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/21/12,11.52,2.14,24.95,22.07,0.07,42.9,98.28,8.62,5.05,5.53,51.51,3.72,4.36,19.16,18.59,2.22,NA,293.82,471.86,560.13,2.49,6.58,733.21,NA,NA,2.28,0.38,0.46,1.92,0.44,0,0,0.39,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,9/7/12,11.58,2.02,23.23,NA,0.05,9.5,187.33,4.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/19/12,9.95,2.81,28.59,NA,0.05,23.7,71.18,60.17,4.96,5.41,NA,3.87,4.62,18.5,18.27,3.4,NA,285.7,650.34,656.31,17.34,32.9,583.14,NA,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/2/12,9.21,3.09,30.77,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/16/12,6.81,3.83,33.88,NA,0.06,NA,NA,NA,5.11,5.69,NA,4.48,4.87,19.64,19.73,8.43,NA,452.24,455.9,501.14,33.78,47.1,489.7,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/30/12,5.65,3.89,33.02,NA,0.05,2.3,2.66,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/5/12,4.5,3.7,30.43,19,0.05,1.5,3.74,6.25,5.12,5.67,16.06,4.15,4.45,18.01,17.68,6.26,NA,188.62,1864.05,2005,15.96,23.19,704.43,NA,NA,0.03,0.32,0.73,1.46,0.41,0.55,0.78,0.39,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,1/28/13,3.23,1.17,9.02,NA,0,2.8,2.57,4.41,5.2,5.84,NA,5.35,5.84,19.89,18.83,10.45,NA,484.35,969.56,1025.34,37.54,52.95,894.71,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/28/13,28,25,2,23,161,1,1/29/13,1/27/13
TB,2/18/13,3,0.68,5.23,23.9,0,1.3,1.79,4.62,5.21,5.77,99.93,5.31,7.27,18.35,20.13,6.81,NA,465.6,1208.64,1472.32,43.49,75.12,1111.93,NA,NA,0,0.4,0.99,1.64,0.41,0.3,0.75,0.4,0.07,2/18/13,10.4,41,20,21,161,1,2/19/13,2/17/13
TB,3/27/13,2.7,0.25,1.94,NA,0,6.8,2.4,5.31,5.29,6.18,NA,6.78,7.6,20.76,20.97,24.04,NA,622.58,1004.45,1072.08,37.3,54.97,844.88,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/27/13,7.6,60,36,24,161,1,3/28/13,3/26/13
TB,5/13/13,4.97,2.49,22.14,20.8,0.08,16.1,19.87,8.84,4.94,5.2,22.13,3.22,3.53,16.92,18.47,7.42,NA,235.59,669.33,829.98,20.05,31.18,617.24,NA,NA,0.62,0.52,1.14,1.43,0.37,0.28,0.63,0.3,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,6/13/13,7.8,1.59,17.09,NA,0.05,10.4,48,0.8,4.8,5.13,NA,5.4,5.43,16.89,17.7,3.43,NA,302.59,768.78,1286.36,14.92,32.82,661.42,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/25/13,9.89,1.64,19.51,NA,0.08,10.3,35.43,6.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/10/13,10.48,0.77,9.35,NA,0.05,21.7,58.7,5.02,4.93,5.13,NA,4.26,5.14,20.26,21.02,4.01,NA,184.76,665.93,757.98,14.11,32.8,816.05,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/6/13,10.64,1.73,20.56,21.71,0.05,6.1,106.77,1.97,4.74,4.89,2.11,2.48,3.21,21.62,20.98,15.47,NA,77.99,550.26,717.97,10.93,28.41,473.89,NA,NA,1.24,0.33,0.67,1.46,0.38,0.33,0.68,0.37,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,8/22/13,10.46,1.45,16.64,NA,0.05,15.4,80.95,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/4/13,10.3,1.76,19.67,NA,0.05,40.7,105.19,0,4.61,4.99,NA,6.34,7.88,22.69,23.33,18.12,NA,185.19,823.6,804.89,24.9,37,770.83,NA,NA,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/30/13,9.69,2.48,26.32,NA,0.06,12.3,78.12,5.36,4.71,5.04,NA,6.1,7.01,16.23,19.5,4.04,NA,282.85,979,931.6,14.1,33.69,768.26,NA,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/29/13,5.39,2.9,24.38,NA,0.05,25.8,20.42,8.49,4.83,5.21,NA,4.91,5.18,22.96,22.95,2.33,NA,136.17,718.19,873.37,10.85,24.25,895.08,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/8/13,4.51,1.66,13.55,23.78,0.05,21.5,19.03,11.55,4.82,5.26,30.94,5.33,6.51,26.79,26.88,6.82,NA,337.39,946.95,951.6,10.91,21.76,1034.56,NA,NA,0.47,0.54,1.75,1.59,0.4,0.37,0.76,0.4,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,1/24/14,2.87,0.35,2.74,NA,0,191.3,36.41,5.41,4.9,5.39,NA,4.09,5.75,24.02,25.19,3.72,NA,164.3,717.5,739.09,14.12,32.48,946.69,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/24/14,32.1,30,10,20,169,1,1/25/14,1/23/14
TB,2/20/14,2.81,0.3,2.32,21,0,4.5,2.64,6.1,5.01,NA,26.78,2.21,2.47,23.7,24.67,4.28,NA,189.12,815.17,810.52,15.83,25.17,1025.34,NA,NA,0,0.45,0.78,1.61,0.4,0.13,0.73,0.44,0.07,2/20/14,32,46,32,14,169,1,2/21/14,2/19/14
TB,3/28/14,2.5,0.39,3,NA,0,5,5.81,0.38,5.05,NA,NA,5.69,6.41,24.61,23.72,3.59,NA,196.3,961.22,1326.17,26.16,40.17,1010.84,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/28/14,21.1,60,42,18,169,1,3/29/14,3/27/14
TB,5/21/14,5.63,1.24,12.39,21.31,0.06,15.7,8.43,3.95,4.83,NA,-2.9,4.5,4.59,22.83,23.67,3.94,NA,221.2,829.67,911.55,20.48,33.59,732.53,NA,NA,0.16,0.16,0.51,1.48,0.39,-0.11,0.67,0.38,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,6/16/14,8.46,1.27,15.16,NA,0.05,5.3,16.1,5.43,4.73,NA,NA,4.49,5.3,24.16,24.72,2.68,NA,173.59,782.14,1069.4,24.88,66.77,783.26,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/16/14,9.88,1.53,17.78,NA,0.05,6.3,58.22,7.88,4.76,NA,NA,5.85,6.14,25.91,25.71,1.02,NA,200.89,789.94,982.66,28.17,52.29,826.71,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/11/14,10.59,0.78,9.24,24.06,0.08,6.2,44.62,10.69,4.77,NA,-3.63,5.03,5.83,24.34,25.36,1.91,NA,126.57,774.38,791.95,7.4,10.48,888.31,NA,NA,0.5,0.58,0.44,1.43,0.4,0.3,0.73,0.39,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,9/9/14,10.33,2.11,23.3,NA,0.07,19.6,58.33,7.79,5.07,NA,NA,6.27,6.67,22.88,23.6,5.3,NA,250.57,839.47,876.37,27.96,38.04,988.47,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/6/14,8.03,3.04,28.49,NA,0.05,26.8,31.01,8.2,4.94,NA,NA,5.38,6.46,23.48,23.94,8.25,NA,285.82,932.84,1077.27,36.91,51.89,1119.76,NA,NA,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/7/14,4.89,3.39,28.13,22.82,0.03,14.2,8.06,4.72,4.98,NA,15.37,4.35,4.88,23.21,23.57,6.85,NA,328.74,927.7,1045.07,49.83,61.14,1064.33,NA,NA,0.21,0.36,0.85,1.35,0.39,0.3,0.76,0.4,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,1/20/15,3.15,0.28,2.17,NA,0,2,3.67,6.43,4.83,NA,NA,6.37,6.42,23.79,25.07,9,NA,523.27,1174.06,1257.44,58.24,92.38,1150.16,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/20/15,19.1,30,25,5,151,1,1/21/15,1/19/15
TB,3/6/15,2.91,0.2,1.59,24.95,0,3.5,0.85,3.32,4.88,NA,42.97,6.24,6.71,25.78,26.23,12.31,NA,633.72,1282.72,1368.03,67.01,81.11,1234.39,NA,NA,0,0.29,0.57,1.33,0.39,0.27,0.74,0.41,0.06,3/6/15,31.1,32,27,5,151,1,3/7/15,3/5/15
TB,3/24/15,3.33,0.31,2.49,NA,0.02,9.7,7.99,5.23,4.86,NA,NA,6.6,6.63,26.07,23.67,10.32,NA,483.41,1168.58,1269.95,51.89,67.02,1180.2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/24/15,0,25,20,5,151,1,3/25/15,3/23/15
TB,4/21/15,5.14,2.54,22.6,24.58,0.05,13,7.75,9.84,4.88,NA,20.54,4.75,7.3,22,22.98,18.49,NA,515.34,1208.38,1290.36,67.58,84.94,1246.87,NA,NA,0.64,0.25,0.6,1.73,0.41,0.3,0.75,0.45,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,5/4/15,6.32,2.32,22.43,NA,0.06,11.1,17.34,13.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/21/15,6.92,2.32,22.96,NA,0.07,21.4,41.3,9.3,4.75,NA,NA,5.83,7.17,28.5,27.93,2.92,NA,326.26,933.49,1015.89,32.54,52.1,949.96,NA,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/3/15,8.81,1.46,17.08,NA,0.06,5,38.59,14.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/17/15,9.32,0.96,10.93,NA,0.05,9,44.2,9.65,4.56,NA,NA,4.26,5.32,25.32,26.14,5.74,NA,218.07,599.31,905.73,27.76,37.7,814.49,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/1/15,10.09,1.01,11.87,NA,0.06,7.7,39.94,11.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/15/15,10.53,0.85,10.09,NA,0.05,5.3,56.7,16.72,4.49,NA,NA,4.51,4.63,24.32,24.53,-99,NA,-99,819.31,853.66,33.09,31.13,752.32,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/28/15,11.69,0.73,9.33,NA,0.04,8.4,55.2,10.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/11/15,11.24,1.32,15.59,29.62,0.05,7.2,53.03,13.89,4.4,NA,-15.31,4.67,5.13,25.21,25.69,-99,NA,-99,794.21,913.78,22.29,46.38,904.95,NA,NA,0.79,0.61,0.68,0.91,0.36,0.26,0.7,0.39,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,8/25/15,10.17,1.52,16.42,NA,0.05,11.3,66.4,14.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/10/15,10.89,2.1,23.99,NA,0.02,142.2,85.52,22.56,4.45,NA,NA,5.2,5.51,25.77,26.83,15.57,NA,302.47,989.34,1237.38,49.64,60.06,1116.78,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/22/15,10.42,2.17,23.81,NA,0.04,11.5,80.92,16.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/5/15,8.97,2.09,20.68,NA,0.05,5.5,22.49,7.95,4.84,NA,NA,5.37,5.78,26.12,26.78,20.74,NA,394.31,1059.77,1205.21,48.31,65.4,1153.36,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/20/15,7.39,2.69,24.46,NA,0.04,9.2,15.62,9.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/17/15,5.45,3.35,28.25,24.31,0.05,4.3,4.76,7.13,4.93,NA,36.73,5.45,5.92,25.68,26.24,7.33,NA,670.54,1306.33,1394.31,65.04,75.97,1315.23,NA,NA,0.19,0.37,0.57,1.49,0.39,0.26,0.72,0.4,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,1/25/16,3.25,0.17,1.32,NA,0,39.4,7.76,3.15,4.97,NA,NA,5.21,7.31,24.62,25.82,12.91,NA,434.47,970.37,1117.47,36.81,59.55,986.82,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/25/16,8.6,24,19,5,145,1,1/26/16,1/24/16
TB,2/24/16,3.14,0.35,2.7,23.5,0,41.9,8.81,1.99,4.96,NA,41.47,-22.9,-46.82,-7.59,-36.36,13.85,NA,483.26,921.51,1168.35,23.06,61.27,952.82,NA,NA,0,0.48,0.53,1.43,0.39,NA,0.7,0.41,0.07,2/24/16,6.5,33,25,8,145,1,2/25/16,2/23/16
TB,4/22/16,5.32,1.63,15.47,21.95,0.07,15.5,11.94,5.72,4.92,NA,14.26,5.01,4.89,26.13,26.87,7.1,NA,450.07,1078.78,1071.46,51.81,53.4,1087.84,NA,NA,0.35,0.43,0.47,1.55,0.36,NA,0.6,0.41,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,5/9/16,6.61,1.08,11.52,NA,0.06,10.6,15.59,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/24/16,8.02,1.93,21.39,NA,0.07,NA,NA,NA,4.85,NA,NA,5.09,5.39,25.94,26.37,10.55,NA,353.67,933.65,1090.77,31.65,48.9,997.07,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/7/16,7.8,0.83,8.86,NA,0.06,22.3,38.86,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/22/16,9.95,1.15,14.5,NA,0.06,11.7,32.31,13.46,4.78,NA,NA,4.84,5.15,27.19,27.48,8.82,NA,170.46,759.92,1056.89,10.17,32,773.85,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/6/16,10.08,1.76,21.22,NA,0.06,9.7,35.03,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/19/16,10.54,1.46,17.73,NA,0.07,15.7,62.1,10.62,4.71,NA,NA,5.58,5.69,27.1,27.33,4.1,NA,207.58,818.33,1048.52,33.67,56.97,1001.36,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/1/16,10.9,0.89,11.66,NA,0.05,7.9,71.06,10.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/16/16,11.19,1.02,12.4,25.82,0.04,17.5,70.19,7.59,4.51,NA,8.27,6.29,6.77,26.54,26.8,14.16,NA,212.58,843.96,1060.68,25.64,46.6,1050.85,NA,NA,1.45,0.32,0.46,1.66,0.4,NA,0.69,0.46,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,8/31/16,11.04,1.14,13.31,NA,0.06,39.8,92.9,4.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/14/16,10.71,1.92,21.42,NA,0.05,36.4,104.62,13.45,4.73,NA,NA,-19.33,-45.55,-4.63,-35.73,8.18,NA,211.22,819.56,1044.07,18.54,37.77,980.75,NA,NA,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/28/16,9.61,1.54,15.9,NA,0.02,NA,258.66,5.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/10/16,8.8,2.54,24.84,NA,0.03,41.8,58.03,3.73,4.61,NA,NA,4.74,5.22,25.97,25.94,8.82,NA,186.17,844.53,962.31,11.72,23.05,805.75,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/26/16,7.15,2.5,22.58,NA,0.05,22.5,22.2,5.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/16/16,5.87,3.2,27.48,24.95,0.03,194,40.93,1.44,4.74,NA,16.94,5.04,5.97,27.93,28.25,2.91,NA,283.24,1005.36,1179.41,10.67,34.64,931.97,NA,NA,0.98,0.29,0.45,1.63,0.42,NA,0.66,0.45,0.06,NA,0,0,0,0,NA,NA,NA,NA
TB,1/20/17,3.22,0.26,2,NA,0,46.2,11.75,1.32,4.75,NA,NA,5.11,5.56,25.39,27.93,6.23,NA,875.57,800.06,932.65,13.27,27.33,829.65,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/20/17,16.3,26,13,13,129,1,1/21/17,1/19/17
TB,2/17/17,3,0.06,0.46,22.53,0,121.1,22.5,2.81,4.8,NA,9.41,5.59,5.69,27.6,27.57,7.74,NA,238.65,891.52,985.34,20.79,35.71,841.92,NA,NA,0,0.4,0.33,1.56,0.38,0.25,0.7,0.44,0.06,2/17/17,13.4,34,19,15,129,1,2/18/17,2/16/17
TB,3/29/17,3.15,2.7,20.76,NA,0.02,NA,NA,NA,4.79,NA,NA,5.67,6.95,27.21,26.67,4.94,NA,246.52,838.24,930.14,24.46,51.58,910.33,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/29/17,0,36,22,14,129,1,3/30/17,3/28/17
